Subject,Distance,Context,ClassRef,RT,Vis
14,3,1,1,0.72432,1
14,1,0,1,0.77091,1
14,3,0,0,0.6495,1
14,1,1,1,0.91273,1
14,3,0,0,0.78713,1
14,3,0,0,0.93727,1
14,2,1,0,0.75312,1
14,1,1,1,0.75158,1
14,3,1,0,0.74487,1
14,2,0,0,0.58565,1
14,2,1,0,0.75011,1
14,1,1,1,0.51666,1
14,2,1,0,0.70521,1
14,3,1,0,1.083,1
14,1,0,0,0.59315,1
14,3,0,0,0.93701,1
14,1,1,0,1.1174,1
14,1,0,0,0.69813,1
14,2,1,0,0.80594,1
14,3,1,1,0.81375,1
14,1,1,0,1.7531,1
14,2,0,0,0.72967,1
14,1,0,0,0.65483,1
14,1,1,1,0.59139,1
14,3,0,1,0.5487,1
14,2,0,0,0.57861,1
14,2,0,1,0.61918,1
14,3,1,0,0.62712,1
14,1,0,0,0.61639,1
14,1,0,0,0.67427,1
14,2,0,1,0.64093,1
14,3,0,0,0.62349,1
14,3,1,0,1.2368,1
14,2,0,0,0.64928,1
14,2,1,1,0.80255,1
14,1,0,1,0.68575,1
14,3,0,0,0.54033,1
14,1,0,1,0.83952,1
15,1,0,1,0.48738,1
15,2,1,1,0.83549,1
15,1,1,0,0.91395,1
15,2,1,1,0.52602,1
15,1,0,1,0.48918,1
15,2,1,1,0.67834,1
15,3,0,0,0.70968,1
15,2,0,0,0.69095,1
15,3,0,0,0.54277,1
15,1,0,0,0.70815,1
15,1,1,0,0.66611,1
15,3,1,0,0.65256,1
15,2,1,1,0.58057,1
15,2,0,1,0.5918,1
15,1,1,1,0.68357,1
15,2,0,0,0.65903,1
15,2,0,0,0.94422,1
15,3,1,1,0.66402,1
15,3,0,1,0.52667,1
15,2,0,1,0.65194,1
15,1,1,1,0.60175,1
15,1,1,1,0.69843,1
15,1,0,0,0.79237,1
15,1,0,0,0.79618,1
15,3,0,1,0.54212,1
15,2,1,1,0.80561,1
15,3,0,1,0.74855,1
15,3,1,1,0.7267,1
15,2,0,1,0.66837,1
15,3,0,0,0.66626,1
15,3,1,1,0.67708,1
15,3,1,0,0.76104,1
15,3,1,1,0.70827,1
15,1,1,0,0.60874,1
15,2,1,1,0.89777,1
15,1,0,0,0.74578,1
15,3,0,0,0.73717,1
15,1,0,0,0.60643,1
15,2,0,0,0.79418,1
15,2,0,1,0.56352,1
15,1,0,1,0.93333,1
15,1,1,1,0.77732,1
15,1,1,0,0.64659,1
15,3,0,0,0.63244,1
15,3,0,0,0.93905,1
15,2,0,0,0.77452,1
15,2,0,1,0.58077,1
15,1,0,0,0.66032,1
15,1,1,0,0.68874,1
15,1,1,1,0.68733,1
15,3,1,0,0.69137,1
15,2,1,1,0.60202,1
15,3,0,0,0.85307,1
15,2,1,0,0.92105,1
15,3,1,1,0.6569,1
15,3,1,1,0.96208,1
15,1,1,0,0.73143,1
15,2,0,1,1.0606,1
15,2,0,0,0.74649,1
15,2,1,0,0.84836,1
15,1,0,0,0.79559,1
15,2,1,0,0.65548,1
15,2,0,0,0.80006,1
15,2,1,0,0.70797,1
15,3,0,1,0.77655,1
15,1,0,0,0.60529,1
15,3,1,0,0.81972,1
15,3,1,1,0.6655,1
15,1,1,0,0.68421,1
15,2,0,0,0.61026,1
15,3,0,1,0.81531,1
15,1,0,0,0.78211,1
15,3,0,1,0.98321,1
15,3,1,1,0.77036,1
15,2,1,0,0.79305,1
15,1,0,1,0.98765,1
15,3,1,0,0.79659,1
15,3,0,0,1.1473,1
15,3,1,1,0.76849,1
15,2,1,1,1.0609,1
16,1,0,0,0.63323,1
16,1,1,0,0.75592,1
16,1,1,1,0.90358,1
16,3,0,1,1.0136,1
16,3,0,1,0.80014,1
16,2,0,0,0.54371,1
16,2,0,1,0.7231,1
16,1,0,1,0.7276,1
16,1,1,0,0.71483,1
16,1,1,0,0.71888,1
16,3,1,1,0.58612,1
16,2,1,0,0.65381,1
16,3,0,0,0.51717,1
16,2,1,0,0.52713,1
16,3,1,0,0.65223,1
