Subject,Distance,Context,Style,Item,ClassRef,RT,Vis
16,2,1,0,8,0,0.65514,1
16,2,0,0,10,0,0.56983,1
16,1,1,0,11,1,0.48511,1
16,1,0,0,10,0,0.5403,1
16,1,0,0,9,0,0.68025,1
16,2,0,0,8,0,0.55546,1
16,3,1,0,7,1,0.65538,1
16,1,1,0,12,0,0.58466,1
16,1,1,0,10,0,0.62455,1
16,1,0,0,11,1,0.57244,1
16,3,0,0,9,1,0.64041,1
16,1,1,0,8,0,0.55956,1
16,2,1,0,7,1,0.67335,1
16,3,1,0,9,1,0.64409,1
16,2,1,0,11,1,0.53594,1
16,1,1,0,9,0,0.7444,1
16,2,0,0,12,0,0.6658,1
16,1,1,0,7,1,0.66363,1
16,2,1,0,9,1,0.64815,1
16,3,0,0,12,0,0.57885,1
16,3,1,0,8,1,0.57411,1
16,1,0,0,12,0,0.52113,1
16,3,0,0,10,0,0.53661,1
16,3,0,0,8,1,0.55509,1
16,2,1,0,10,0,0.52823,1
16,2,1,0,12,0,0.55293,1
16,2,0,0,11,1,0.553,1
16,1,0,0,7,0,0.70329,1
16,3,1,0,12,0,0.53203,1
16,3,0,0,8,1,0.64925,1
16,1,1,0,11,1,0.53108,1
16,3,0,0,12,0,0.60438,1
16,1,0,0,9,0,0.77354,1
16,3,1,0,11,1,0.52401,1
16,1,1,0,8,0,0.56339,1
16,1,0,0,7,0,0.582,1
16,1,0,0,11,1,0.5272,1
16,3,1,0,12,0,0.51916,1
16,2,0,0,8,0,0.6245,1
16,2,0,0,12,0,0.65668,1
16,2,0,0,11,1,0.52693,1
16,2,1,0,10,0,0.62908,1
16,1,1,0,9,0,0.72443,1
16,3,0,0,10,0,0.57621,1
16,3,0,0,9,1,0.60215,1
16,3,1,0,8,1,0.55471,1
16,2,1,0,7,0,0.67068,1
16,2,1,0,9,1,0.81996,1
16,1,0,0,12,0,0.7744,1
16,1,0,0,10,0,0.48225,1
16,3,0,0,11,1,0.48987,1
16,3,0,0,7,0,0.56321,1
16,3,1,0,9,1,0.53107,1
16,3,1,0,10,0,0.47627,1
16,3,1,0,7,0,0.47814,1
16,2,1,0,12,0,1.1221,1
16,2,0,0,7,0,0.56055,1
16,1,1,0,12,0,0.60116,1
16,2,1,0,11,1,0.49358,1
16,1,1,0,7,0,0.56035,1
16,3,0,0,9,1,0.59492,1
16,1,0,0,11,1,0.51403,1
16,3,0,0,7,1,0.68799,1
16,2,1,0,9,1,0.57399,1
16,3,0,0,10,0,0.53846,1
16,1,1,0,12,0,0.63378,1
16,3,1,0,8,1,0.56829,1
16,2,0,0,12,0,0.56615,1
16,1,1,0,11,1,0.4994,1
16,3,1,0,7,0,0.52669,1
16,1,0,0,9,0,0.57916,1
16,2,1,0,12,0,0.61586,1
16,1,0,0,7,0,0.70976,1
16,2,1,0,11,1,0.51965,1
16,1,0,0,12,0,0.49302,1
16,3,0,0,8,1,0.55616,1
16,2,0,0,11,1,0.4474,1
16,2,1,0,8,0,0.5407,1
16,2,1,0,10,0,0.53651,1
16,2,0,0,7,0,0.5917,1
16,1,1,0,8,0,0.71976,1
16,3,1,0,10,0,0.8776,1
16,3,1,0,9,1,0.61872,1
16,3,1,0,11,1,0.46337,1
16,2,0,0,8,0,0.54612,1
16,1,0,0,10,0,0.56852,1
16,1,0,0,8,0,0.65998,1
16,3,1,0,12,0,0.64706,1
16,1,1,0,7,0,0.5769,1
16,1,1,0,9,0,0.66888,1
16,2,0,0,10,0,0.54359,1
16,3,0,0,12,0,0.5093,1
16,1,1,0,10,0,0.8073,1
16,3,0,0,11,1,1.3618,1
16,2,1,0,7,0,0.61403,1
16,2,0,0,9,1,0.78094,1
16,2,1,0,8,0,0.60219,1
16,2,1,0,7,0,0.61137,1
16,3,0,0,11,1,0.54268,1
16,3,0,0,8,1,0.68063,1
16,2,1,0,9,1,0.823,1
16,1,1,0,7,0,0.62167,1
16,1,0,0,8,0,0.65954,1
16,1,1,0,11,1,0.84468,1
16,2,0,0,9,1,0.76202,1
16,2,0,0,8,0,0.67995,1
16,3,0,0,12,0,0.52587,1
16,1,0,0,11,1,0.51574,1
16,1,1,0,12,0,0.47306,1
16,1,0,0,10,0,0.55755,1
16,1,1,0,9,0,0.7389,1
16,1,1,0,8,0,0.6054,1
16,1,0,0,12,0,0.54521,1
16,1,0,0,9,0,0.61261,1
16,3,1,0,8,1,0.64518,1
16,2,1,0,12,0,0.55769,1
16,2,0,0,7,0,0.53498,1
16,2,0,0,12,0,0.57425,1
16,2,1,0,10,0,0.61813,1
16,3,1,0,11,1,0.79078,1
16,1,1,0,10,0,0.50938,1
16,3,1,0,7,0,0.54577,1
16,3,1,0,12,0,0.60384,1
16,2,0,0,10,0,0.64051,1
16,3,0,0,7,0,0.46702,1
16,2,0,0,11,1,0.52565,1
16,3,0,0,9,0,0.57086,1
16,2,1,0,11,1,0.59341,1
16,1,0,0,7,0,0.5027,1
16,3,1,0,10,0,0.49587,1
16,3,1,0,9,1,0.58774,1
16,3,0,0,10,0,0.41183,1
16,3,0,0,8,1,0.53425,1
16,2,0,0,11,1,0.67399,1
16,1,0,0,12,0,1.2574,1
16,2,0,0,9,1,0.72133,1
16,2,1,0,11,1,0.52184,1
16,3,0,0,10,0,0.5385,1
16,1,1,0,9,1,0.5625,1
16,3,0,0,12,0,0.49345,1
16,3,1,0,11,1,0.5015,1
16,3,1,0,9,1,0.60405,1
16,2,1,0,10,0,0.56462,1
16,3,1,0,12,0,0.4825,1
16,2,1,0,7,0,0.55231,1
16,3,1,0,10,0,0.52288,1
16,3,1,0,8,1,0.56141,1
16,2,0,0,12,0,0.58194,1
16,2,0,0,10,0,0.48194,1
16,1,1,0,11,1,0.51126,1
16,2,0,0,7,0,0.56317,1
16,1,0,0,10,0,0.49506,1
16,1,0,0,9,0,0.74833,1
16,1,1,0,8,0,0.75278,1
16,3,0,0,11,1,1.0968,1
16,1,1,0,12,0,0.81704,1
16,2,0,0,8,0,1.1252,2
16,1,1,0,10,0,0.54515,2
16,2,1,0,8,0,0.80963,2
16,1,1,0,7,0,0.91695,1
16,1,0,0,11,1,0.88133,1
16,3,0,0,7,0,0.50573,1
16,1,1,1,6,0,0.44897,1
16,2,1,1,4,1,0.6262,1
16,1,1,1,3,0,0.74139,1
16,1,0,1,1,1,0.63531,1
16,1,0,1,2,0,0.77452,1
16,3,0,1,6,0,0.58702,1
16,1,1,1,2,0,0.68108,1
16,2,1,1,6,0,0.54826,1
16,3,0,1,5,0,0.51143,1
16,3,1,1,6,0,0.46611,1
16,3,1,1,5,0,0.53136,1
16,1,0,1,3,0,0.6098,1
16,2,1,1,5,0,0.42789,1
16,1,1,1,1,1,0.54043,1
16,1,1,1,4,1,0.75953,1
16,3,0,1,1,1,0.65348,1
16,3,0,1,3,0,0.53154,1
16,2,0,1,4,1,0.60319,1
16,3,1,1,1,1,0.59052,1
16,3,1,1,2,0,0.5364,1
16,3,0,1,4,1,0.5056,1
16,2,1,1,3,1,0.75151,1
16,2,0,1,1,1,0.47355,1
16,2,0,1,3,1,0.6386,1
16,2,0,1,5,0,0.50436,1
16,2,0,1,6,0,0.53123,1
16,2,1,1,2,0,0.54306,1
16,3,1,1,4,1,0.49777,1
16,1,0,1,5,0,0.56231,1
16,3,0,1,2,0,0.78151,1
16,3,1,1,3,1,0.74542,1
16,2,0,1,2,0,0.48803,1
16,1,0,1,6,0,0.51051,1
16,2,1,1,1,1,0.47659,1
16,1,0,1,4,1,0.53514,1
16,1,1,1,5,0,0.4703,1
16,3,1,1,4,1,0.49416,1
16,1,1,1,3,0,0.57274,1
16,2,1,1,5,0,0.48515,1
16,2,0,1,4,1,0.5552,1
16,2,0,1,6,0,0.54448,1
16,2,0,1,1,1,0.54909,1
16,1,0,1,6,0,0.49096,1
16,2,1,1,1,1,0.59465,1
16,1,1,1,4,0,0.39351,1
16,1,1,1,2,0,0.53069,1
16,1,0,1,3,0,0.66327,1
16,3,1,1,2,0,0.54248,1
16,3,1,1,3,0,0.57046,1
16,3,1,1,5,0,0.58909,1
16,2,1,1,3,1,0.65484,1
16,1,1,1,5,0,0.48887,1
16,3,1,1,6,0,0.58346,1
16,3,0,1,4,1,0.57521,1
16,1,0,1,2,0,0.56788,1
16,1,1,1,6,0,0.46256,1
16,3,0,1,5,0,0.54634,1
16,2,1,1,6,0,0.62775,1
16,3,0,1,3,1,0.54759,1
16,3,1,1,1,1,0.56617,1
16,3,0,1,6,0,0.50871,1
16,3,0,1,2,0,0.56473,1
16,1,0,1,1,1,0.5932,1
16,1,0,1,4,1,0.67245,1
16,2,0,1,5,0,0.48752,1
16,1,1,1,1,1,0.49769,1
16,2,1,1,2,0,0.51881,1
16,1,0,1,5,0,0.53869,1
16,2,0,1,2,0,0.46933,1
16,3,0,1,1,1,0.4305,1
16,2,1,1,4,1,0.60635,1
16,2,0,1,2,0,0.51469,1
16,3,1,1,5,0,0.41192,1
16,3,1,1,2,0,0.44305,1
16,1,0,1,5,0,0.46855,1
16,1,1,1,6,0,0.53437,1
16,3,0,1,3,0,0.43611,1
16,2,1,1,4,1,0.62021,1
16,3,1,1,1,1,0.54021,1
16,2,1,1,3,1,0.56129,1
16,2,0,1,6,0,0.42255,1
16,2,0,1,1,1,0.50109,1
16,2,0,1,5,0,0.55499,1
16,3,0,1,2,0,0.50826,1
16,1,1,1,4,1,0.48421,1
16,1,0,1,6,0,0.55341,1
16,1,1,1,1,1,0.55885,1
16,1,0,1,4,1,0.49811,1
16,1,1,1,2,0,0.54319,1
16,1,1,1,3,1,0.64116,1
16,3,1,1,4,1,0.58049,1
16,1,0,1,3,1,0.47357,1
16,3,0,1,4,1,0.58622,1
16,3,0,1,5,0,0.48898,1
16,1,0,1,2,0,0.40599,1
16,2,1,1,6,0,0.57596,1
16,3,1,1,3,0,0.45327,1
16,3,1,1,6,0,0.43309,1
16,2,1,1,5,0,0.62317,1
16,2,0,1,3,1,0.5157,1
16,1,1,1,5,0,0.48884,1
16,1,0,1,1,1,0.47365,1
16,2,0,1,4,1,0.52083,1
16,3,0,1,6,0,0.48666,1
16,3,0,1,1,1,0.4572,1
16,2,1,1,2,0,0.49719,1
16,2,1,1,1,1,0.47228,1
16,3,0,1,2,0,0.43577,1
16,1,0,1,4,1,0.57369,1
16,2,0,1,3,1,0.62017,1
16,3,0,1,6,0,0.69544,1
16,2,0,1,1,1,0.55511,1
16,1,0,1,6,0,0.40824,1
16,1,1,1,4,1,0.62914,1
16,1,1,1,3,1,0.52888,1
16,1,1,1,1,1,0.55771,1
16,3,1,1,5,0,0.46412,1
16,1,0,1,3,1,0.58872,1
16,1,0,1,1,1,0.52653,1
16,2,0,1,2,0,0.47317,1
16,1,0,1,5,0,0.49288,1
16,3,0,1,1,1,0.48488,1
16,1,1,1,5,0,0.65131,1
16,2,1,1,4,1,0.58331,1
16,2,1,1,6,0,0.62396,1
16,3,0,1,3,1,0.5357,1
16,3,1,1,6,0,0.49246,1
16,3,1,1,1,1,0.44631,1
16,2,1,1,5,0,0.42223,1
16,2,1,1,2,0,0.51423,1
16,3,0,1,5,0,0.6227,1
16,3,1,1,2,0,0.52667,1
16,1,1,1,6,0,0.47387,1
16,2,1,1,1,1,0.55316,1
16,2,0,1,5,0,0.43628,1
16,3,1,1,4,1,0.50302,1
16,2,1,1,3,1,0.58161,1
16,2,0,1,6,0,0.50675,1
16,3,1,1,3,1,0.50884,1
16,2,0,1,4,1,0.52781,1
16,1,0,1,1,1,0.53912,1
16,2,0,1,6,0,0.49569,1
16,1,0,1,4,1,0.49897,1
16,3,1,1,6,0,0.53283,1
16,2,0,1,3,1,0.74092,1
16,3,0,1,2,0,0.48923,1
16,1,0,1,6,0,0.4366,1
16,3,0,1,5,0,0.53536,1
16,1,1,1,4,1,0.52235,1
16,2,1,1,5,0,0.45567,1
16,2,0,1,1,1,0.42294,1
16,2,1,1,3,1,0.64747,1
16,3,1,1,2,0,0.46286,1
16,1,1,1,5,0,0.47619,1
16,2,0,1,4,1,0.41745,1
16,1,1,1,2,0,0.5166,1
16,1,1,1,3,1,0.53381,1
16,3,1,1,1,1,0.48704,1
16,3,1,1,3,1,0.5243,1
16,1,0,1,2,0,0.57489,1
16,1,0,1,5,0,0.56743,1
16,2,1,1,2,0,0.55538,1
16,3,1,1,5,0,0.52065,1
16,2,0,1,2,0,0.54254,1
16,3,0,1,3,1,0.58581,1
16,2,1,1,1,1,0.54957,1
16,2,1,1,4,1,0.62163,1
16,3,0,1,1,1,0.58498,1
16,2,1,1,6,0,0.56335,1
16,1,1,1,1,1,0.49062,1
16,1,1,1,6,0,0.52057,1
16,3,0,1,4,1,0.54446,1
16,3,0,1,6,0,0.51848,1
16,1,0,1,3,1,0.50097,1
16,2,0,1,5,0,0.48354,1
16,3,0,1,6,0,0.72099,1
16,1,1,1,3,1,0.61832,1
16,1,1,1,4,1,0.57682,1
16,3,0,1,1,1,0.46758,1
16,2,0,1,3,1,0.55401,1
16,1,1,1,2,0,0.46738,1
16,2,1,1,6,0,0.46253,1
16,1,0,1,3,1,0.58372,1
16,3,0,1,2,0,0.50286,1
16,3,1,1,5,0,0.54359,1
16,1,0,1,6,0,0.52484,1
16,1,0,1,4,1,0.49064,1
16,1,1,1,5,0,0.49729,1
16,3,0,1,4,1,0.48524,1
16,2,0,1,6,0,0.51241,1
16,2,0,1,4,1,0.54179,1
16,2,0,1,5,0,0.55497,1
16,3,1,1,6,0,0.41751,1
16,2,1,1,1,1,0.47615,1
16,2,1,1,5,0,0.45153,1
16,2,0,1,1,1,0.55933,1
16,3,0,1,3,1,0.5667,1
16,1,0,1,1,0,0.4452,1
16,1,0,1,2,0,0.4483,1
16,3,1,1,4,1,0.569,1
16,3,1,1,3,1,0.55276,1
16,3,1,1,2,0,0.53265,1
16,2,1,1,3,1,0.51469,1
16,2,1,1,2,0,0.71134,1
16,2,1,1,4,1,0.53908,1
16,3,0,1,5,0,0.50048,1
16,3,1,1,1,1,0.53704,1
16,1,1,1,6,0,0.51034,1
16,2,0,1,2,1,0.50957,1
16,1,1,1,1,1,0.56749,1
16,1,0,1,5,0,0.51606,1
16,3,0,1,6,0,0.5619,1
16,1,1,1,5,0,0.54247,1
16,3,1,1,4,1,0.61102,1
16,3,1,1,2,0,0.66164,1
16,3,1,1,5,0,0.59304,1
16,1,1,1,2,0,0.69546,1
16,3,0,1,5,0,0.5861,1
16,1,1,1,4,1,0.67861,1
16,2,1,1,1,1,0.49236,1
16,3,1,1,3,1,0.62117,1
16,2,0,1,2,1,0.72631,1
16,2,0,1,6,0,0.65749,1
16,2,1,1,5,0,0.70072,1
16,2,1,1,3,1,0.64066,1
16,2,1,1,4,1,0.5318,1
16,3,1,1,6,0,0.46455,1
16,1,1,1,3,1,0.51516,1
16,1,0,1,5,0,0.72307,1
16,3,0,1,3,1,0.47763,1
16,1,0,1,1,1,0.52159,1
16,3,0,1,4,1,0.524,1
16,3,0,1,2,0,0.48669,1
16,1,1,1,1,1,0.54336,1
16,2,0,1,3,1,0.48246,1
16,2,0,1,5,0,0.47396,1
16,3,1,1,1,1,0.54374,1
16,1,0,1,3,1,0.68954,1
16,1,0,1,6,0,0.67826,1
16,2,1,1,2,0,0.50688,1
16,3,0,1,1,1,0.4866,1
16,1,1,1,6,0,0.54399,1
16,2,0,1,1,1,0.60659,1
16,2,0,1,4,1,0.60443,1
16,2,1,1,6,0,0.53329,1
16,1,0,1,4,1,0.57172,1
16,1,0,1,2,0,0.51285,1
16,3,0,1,3,1,0.6021,1
16,3,1,1,5,0,0.41674,1
16,1,1,1,2,0,0.55246,1
16,3,1,1,6,0,0.58309,1
16,1,1,1,3,1,0.52437,1
16,2,0,1,1,1,0.54412,1
16,2,1,1,5,0,0.51168,1
16,3,0,1,1,1,0.61345,1
16,1,1,1,5,0,0.51007,1
16,2,1,1,3,1,0.60608,1
16,1,1,1,6,0,0.50118,1
16,1,0,1,5,0,0.45764,1
16,2,1,1,2,0,0.73834,1
16,3,1,1,4,1,0.47629,1
16,2,0,1,3,1,0.56071,1
16,1,0,1,1,1,0.51537,1
16,2,1,1,6,0,0.47536,1
16,2,0,1,5,0,0.43578,1
16,3,1,1,2,1,0.66388,1
16,3,0,1,6,0,0.47109,1
16,3,0,1,2,1,0.70232,1
16,2,1,1,4,1,0.65225,1
16,1,0,1,2,0,0.50804,1
16,1,1,1,4,1,0.46931,1
16,1,0,1,6,0,0.60337,1
16,3,1,1,1,1,0.62662,1
16,1,0,1,3,1,0.57101,1
16,2,0,1,4,1,0.58902,1
16,2,0,1,6,0,0.575,1
16,1,0,1,4,1,0.61138,1
16,1,1,1,1,1,0.58684,1
16,3,0,1,5,0,0.54597,1
16,3,0,1,4,1,0.57116,1
16,2,0,1,2,0,0.5472,1
16,3,1,1,3,1,0.46108,1
16,2,1,1,1,1,0.47901,1
16,2,1,1,2,0,0.48316,1
16,3,0,1,6,0,0.54447,1
16,1,1,1,3,1,0.53502,1
16,2,0,1,6,0,0.50893,1
16,2,1,1,5,0,0.47087,1
16,1,0,1,6,0,0.48743,1
16,3,1,1,1,1,0.63534,1
16,1,1,1,6,0,0.50075,1
16,3,0,1,2,0,0.51577,1
16,1,1,1,4,1,0.55844,1
16,3,1,1,6,0,0.4971,1
16,1,0,1,5,0,0.4894,1
16,1,0,1,1,1,0.4889,1
16,1,1,1,5,0,0.46223,1
16,2,0,1,3,1,0.55123,1
16,3,0,1,1,1,0.5354,1
16,3,0,1,5,0,0.51193,1
16,1,1,1,1,1,0.5184,1
16,1,0,1,3,1,0.53901,1
16,3,1,1,4,1,0.545,1
16,1,0,1,2,0,0.60681,1
16,3,0,1,4,1,0.57212,1
16,2,1,1,1,1,0.5601,1
16,3,1,1,5,0,0.49393,1
16,2,0,1,4,1,0.54859,1
16,2,1,1,6,0,0.48244,1
16,3,1,1,3,1,0.43301,1
16,2,0,1,1,1,0.67964,1
16,2,0,1,5,0,0.42295,1
16,3,1,1,2,1,0.6441,1
16,2,1,1,4,1,0.48548,1
16,2,0,1,2,1,0.39669,1
16,3,0,1,3,1,0.52245,1
16,1,0,1,4,1,0.66783,1
16,2,1,1,3,1,0.52976,1
16,1,1,1,2,0,0.59106,1
17,1,1,1,3,0,0.52566,1
17,2,0,1,4,1,0.59692,1
17,3,0,1,1,1,0.66485,1
17,1,1,1,6,0,0.69406,1
17,1,0,1,3,0,0.65339,1
17,1,1,1,4,0,1.034,1
17,1,0,1,2,0,0.74246,1
17,2,1,1,6,0,0.66239,1
17,1,0,1,4,0,0.67636,1
17,2,1,1,2,1,0.83608,1
17,2,1,1,3,0,0.55347,1
17,3,1,1,4,1,0.60818,1
17,1,1,1,5,0,0.69991,1
17,2,1,1,1,1,0.58529,1
17,2,0,1,6,0,0.56324,1
17,3,1,1,2,1,0.83505,1
17,3,1,1,3,0,0.56686,1
17,2,1,1,4,1,0.58353,1
17,3,0,1,2,0,0.83894,1
17,1,0,1,1,1,0.68884,1
17,3,1,1,5,0,0.63938,1
17,2,0,1,1,1,0.5924,1
17,1,0,1,5,0,0.57721,1
17,3,1,1,1,1,0.56107,1
17,3,0,1,6,0,0.52021,1
17,1,1,1,2,0,0.64352,1
17,1,0,1,6,0,0.58271,1
17,2,0,1,3,0,0.63327,1
17,2,0,1,5,0,0.59788,1
17,2,0,1,2,1,0.79243,1
17,3,1,1,6,0,0.55958,1
17,2,1,1,5,0,0.60499,1
17,3,0,1,3,0,0.55087,1
17,1,1,1,1,1,0.58397,1
17,3,0,1,5,0,0.47219,1
17,3,0,1,3,0,0.45058,1
17,3,0,1,2,0,0.64033,1
17,1,0,1,5,0,0.52774,1
17,1,1,1,1,0,0.47767,1
17,3,0,1,5,0,0.55417,1
17,2,1,1,1,1,0.55685,1
17,2,0,1,5,0,0.72018,1
17,2,1,1,2,0,0.72042,1
17,3,1,1,3,1,0.72524,1
17,3,1,1,6,0,0.49312,1
17,2,0,1,3,1,0.77355,1
17,1,1,1,6,0,0.65835,1
17,2,0,1,4,1,0.62701,1
17,1,1,1,2,0,0.63666,1
17,3,1,1,1,1,0.55269,1
17,1,1,1,5,0,0.77273,1
17,3,0,1,1,1,0.5425,1
17,3,0,1,4,1,0.59041,1
17,1,0,1,1,1,0.54139,1
17,1,0,1,6,0,0.55015,1
17,2,1,1,3,1,0.78882,1
17,2,0,1,1,1,0.51388,1
17,3,1,1,2,1,0.86454,1
17,2,1,1,4,1,0.59042,1
17,2,0,1,6,0,0.48693,1
17,1,0,1,2,0,0.63632,1
17,1,1,1,3,0,0.71429,1
17,2,0,1,2,0,0.80537,1
17,3,1,1,4,1,0.63877,1
17,1,0,1,3,0,0.83457,1
17,2,1,1,6,0,0.72512,1
17,2,1,1,5,0,0.66837,1
17,1,1,1,4,1,0.59566,1
17,3,0,1,6,0,0.59949,1
17,1,0,1,4,1,0.67017,1
17,3,1,1,5,0,0.5754,1
17,3,0,1,3,1,0.64306,1
17,1,0,1,4,0,0.62319,1
17,3,1,1,2,0,0.61113,1
17,1,1,1,6,0,0.65358,1
17,3,0,1,4,1,0.61104,1
17,3,0,1,5,0,0.57965,1
17,2,0,1,2,0,0.65667,1
17,2,1,1,6,0,0.62743,1
17,1,1,1,2,0,0.59594,1
17,2,0,1,4,1,0.47766,1
17,1,1,1,1,1,0.56978,1
17,3,0,1,6,0,0.57567,1
17,3,0,1,2,0,0.65496,1
17,1,1,1,5,0,0.76234,1
17,2,1,1,2,0,0.93222,1
17,3,0,1,1,1,0.54386,1
17,1,1,1,3,0,0.652,1
17,1,1,1,4,0,0.73051,1
17,3,1,1,6,0,0.5869,1
17,3,1,1,3,0,0.77639,1
17,2,0,1,1,1,0.73698,1
17,2,0,1,6,0,0.78271,1
17,1,0,1,1,1,0.6854,1
17,1,0,1,6,0,0.55542,1
17,2,1,1,1,1,0.6493,1
17,2,1,1,5,0,0.76189,1
17,3,1,1,4,1,0.57838,1
17,2,1,1,3,1,0.65954,1
17,2,0,1,5,0,0.62488,1
17,3,1,1,1,1,0.59414,1
17,1,0,1,2,0,0.61461,1
17,1,0,1,3,0,0.76801,1
17,1,0,1,5,0,0.50232,1
17,2,0,1,3,1,0.77773,1
17,2,1,1,5,0,0.52817,1
17,1,0,1,3,0,0.92148,1
17,3,1,1,1,1,0.50867,1
17,2,0,1,4,1,0.56871,1
17,2,0,1,1,1,0.66245,1
17,1,0,1,2,0,0.66256,1
17,1,1,1,6,0,0.60577,1
17,1,1,1,1,1,0.51356,1
17,3,1,1,4,1,0.5596,1
17,3,1,1,3,0,0.64012,1
17,1,1,1,4,0,0.74007,1
17,3,1,1,6,0,0.76129,1
17,1,0,1,5,0,0.66252,1
17,2,1,1,2,0,0.57105,1
17,3,1,1,5,0,0.5631,1
17,1,1,1,3,0,0.61571,1
17,1,1,1,2,0,0.70681,1
17,1,1,1,5,0,0.59206,1
17,2,1,1,6,0,0.77067,1
17,3,1,1,2,1,0.79778,1
17,3,0,1,1,1,0.72911,1
17,3,0,1,6,0,0.5122,1
17,3,0,1,4,1,0.54296,1
17,2,0,1,6,0,0.59478,1
17,1,0,1,4,0,0.68257,1
17,2,0,1,5,0,0.61466,1
17,2,0,1,3,1,0.70589,1
17,1,0,1,6,0,0.63303,1
17,3,0,1,3,0,0.55452,1
17,2,0,1,2,0,0.63892,1
17,2,1,1,3,0,0.55088,1
17,3,0,1,2,0,0.68826,1
17,2,1,1,1,1,0.55806,1
17,2,1,1,4,1,0.62863,1
17,3,0,1,5,0,1.1839,1
17,3,1,1,4,1,0.69568,1
17,3,0,1,1,1,0.55145,1
17,3,1,1,3,0,0.42147,1
17,1,0,1,5,0,0.61007,1
17,3,0,1,2,0,0.62583,1
17,2,1,1,4,1,0.4812,1
17,3,1,1,6,0,0.56719,1
17,2,1,1,1,1,0.61426,1
17,3,0,1,5,0,0.58098,1
17,2,1,1,2,0,0.6876,1
17,2,0,1,4,1,0.47484,1
17,1,1,1,3,1,0.7127,1
17,3,0,1,6,0,0.49869,1
17,1,1,1,5,0,0.69119,1
17,2,1,1,3,0,0.65246,1
17,2,1,1,5,0,0.57324,1
17,1,0,1,1,1,0.74495,1
17,3,1,1,5,0,0.57223,1
17,2,0,1,1,1,0.85949,1
17,1,0,1,3,0,0.55191,1
17,1,1,1,2,0,1.08,1
17,3,1,1,1,1,0.56188,1
17,3,0,1,3,0,0.70032,1
17,2,0,1,6,0,0.55639,1
17,1,0,1,2,0,0.67495,1
17,1,0,1,6,0,0.47133,1
17,1,1,1,1,1,0.48493,1
17,3,1,1,2,0,0.55803,1
17,1,1,1,6,0,0.65714,1
17,2,0,1,5,0,0.64646,1
17,3,0,1,4,1,0.77579,1
17,2,0,1,3,0,0.51372,1
17,2,1,1,6,0,0.62161,1
17,1,1,1,4,1,0.54159,1
17,2,0,1,2,0,0.65595,1
17,1,0,1,4,1,0.48802,1
17,3,1,1,2,1,0.69037,1
17,3,1,1,1,1,0.60355,1
17,1,0,1,2,0,0.55483,1
17,1,0,1,3,1,0.54341,1
17,1,1,1,5,0,0.48665,1
17,2,1,1,2,0,0.5867,1
17,1,0,1,4,0,0.67724,1
17,1,1,1,2,0,0.61509,1
17,1,1,1,1,1,0.66376,1
17,2,1,1,5,0,0.58629,1
17,2,0,1,6,0,0.57942,1
17,1,1,1,3,1,0.61689,1
17,1,0,1,1,0,0.49272,1
17,2,0,1,2,0,0.50922,1
17,3,0,1,4,1,0.54197,1
17,3,1,1,5,0,0.73046,1
17,2,0,1,4,1,0.58164,1
17,3,1,1,6,0,0.47161,1
17,1,1,1,4,0,0.69631,1
17,2,0,1,1,1,0.60272,1
17,3,0,1,2,0,0.59535,1
17,2,1,1,4,1,0.48459,1
17,2,0,1,3,0,0.69988,1
17,1,1,1,6,0,0.7065,1
17,2,0,1,5,0,0.55033,1
17,2,1,1,1,1,0.50081,1
17,3,1,1,3,0,0.49563,1
17,1,0,1,6,0,0.46251,1
17,2,1,1,3,0,0.55727,1
17,3,1,1,4,1,0.60718,1
17,3,0,1,5,0,0.46776,1
17,3,0,1,6,0,0.5157,1
17,3,0,1,3,1,0.72163,1
17,1,0,1,5,0,0.53204,1
17,2,1,1,6,0,0.70747,1
17,3,0,1,5,0,0.45991,1
17,1,1,1,6,0,0.58298,1
17,3,0,1,4,0,0.94175,1
17,1,1,1,2,0,0.57487,1
17,3,1,1,1,1,0.49946,1
17,1,0,1,2,0,0.54681,1
17,2,1,1,1,1,0.55137,1
17,1,0,1,4,0,0.64052,1
17,2,0,1,1,1,0.51983,1
17,3,1,1,6,0,0.49312,1
17,1,1,1,5,0,0.94481,1
17,3,0,1,6,0,0.56087,1
17,2,0,1,4,0,0.47267,1
17,1,0,1,6,0,0.54934,1
17,3,0,1,1,1,0.56586,1
17,3,1,1,4,0,0.5178,1
17,3,1,1,5,0,0.57776,1
17,2,0,1,6,0,0.53828,1
17,2,0,1,3,0,0.92341,1
17,2,0,1,2,0,0.57079,1
17,1,1,1,3,0,0.57735,1
17,3,0,1,2,0,0.5985,1
17,1,1,1,1,1,0.71114,1
17,2,1,1,5,0,0.57971,1
17,3,1,1,3,0,0.57087,1
17,3,1,1,2,0,0.7454,1
17,2,1,1,6,0,0.50337,1
17,3,0,1,3,1,0.48855,1
17,1,1,1,4,0,0.72209,1
17,1,0,1,1,1,0.58593,1
17,2,1,1,3,1,0.75976,1
17,2,0,1,5,0,0.61047,1
17,2,1,1,4,1,0.67175,1
17,2,1,1,2,0,0.56682,1
17,1,0,1,5,0,0.69754,1
17,1,1,1,1,1,0.52792,1
17,2,1,1,4,1,0.62108,1
17,1,0,1,3,0,0.50314,1
17,1,1,1,2,0,0.62578,1
17,3,1,1,3,1,0.5809,1
17,3,1,1,5,0,0.54152,1
17,3,0,1,3,1,0.8474,1
17,1,0,1,6,0,0.5139,1
