Subject,Distance,Context,Condition,ClassRef,RT,Vis
13,6,0,0,1,0.65322,1
13,2,0,0,0,0.60606,1
13,4,1,0,1,0.51904,1
13,5,0,0,1,0.46695,1
13,3,0,0,1,0.37788,1
13,1,0,0,1,0.44738,1
13,1,1,0,1,0.30099,1
13,3,1,0,1,0.36154,1
13,2,0,0,0,0.36563,1
13,6,0,0,0,0.40398,1
13,4,0,0,0,0.38184,1
13,3,1,0,0,0.3256,1
13,5,1,0,1,0.64604,1
13,6,1,0,1,0.63442,1
13,3,0,0,0,0.55532,1
13,4,1,0,1,0.54982,1
13,2,1,0,1,0.40305,1
13,1,1,0,1,0.48433,1
13,5,0,0,1,0.40828,1
13,4,1,0,1,0.35372,1
13,1,1,0,1,0.41019,1
13,3,1,0,1,0.43158,1
13,5,0,0,1,0.43466,1
13,2,0,0,1,0.46879,1
13,6,1,0,1,0.41453,1
13,2,1,0,1,0.47522,1
13,4,0,0,1,0.46428,1
13,3,0,0,1,0.54225,1
13,5,1,0,1,0.32369,1
13,6,0,0,1,0.41021,1
13,1,0,0,1,0.39076,1
13,5,1,0,1,0.32925,1
13,4,0,0,1,0.30739,1
13,5,0,0,1,0.35982,1
13,4,1,0,1,0.25987,1
13,6,1,0,1,0.277,1
13,3,0,0,1,0.32223,1
13,2,0,0,1,0.31509,1
13,6,0,0,1,0.37084,1
13,2,1,0,1,0.33184,1
13,1,0,0,1,0.28993,1
13,3,1,0,1,0.44404,1
13,1,0,0,1,0.46266,1
13,4,0,0,1,0.51357,1
13,3,0,0,1,0.57034,1
13,5,1,0,1,0.45782,1
13,6,1,0,1,0.41201,1
13,3,1,0,1,0.38256,1
13,5,0,0,1,0.45559,1
13,2,0,0,1,0.37588,1
13,2,1,0,1,0.64662,1
13,6,0,0,1,0.4973,1
13,1,1,0,0,0.49452,1
13,4,1,0,1,0.59382,1
13,3,0,0,1,0.6599,1
13,6,0,0,1,0.61477,1
13,5,1,0,1,0.60805,1
13,5,0,0,1,0.69389,1
13,4,0,0,1,0.58991,1
13,3,1,0,1,0.61645,1
13,2,0,0,1,0.60975,1
13,2,1,0,0,0.65565,1
13,1,1,0,0,0.64519,1
13,4,1,0,0,0.62812,1
13,1,0,0,0,0.51768,1
13,6,1,0,1,0.69071,1
13,1,0,0,0,0.56062,1
13,4,1,0,1,0.71859,1
13,3,0,0,0,0.60299,1
13,5,0,0,1,0.71037,1
13,4,0,0,1,0.43769,1
13,1,1,0,1,0.56011,1
13,6,0,0,1,0.48416,1
13,3,1,0,1,0.6154,1
13,5,1,0,1,0.53787,1
13,2,1,0,1,0.41894,1
13,2,0,0,0,0.70698,1
13,6,1,0,1,0.50767,1
13,4,0,0,1,0.61035,1
13,4,1,0,1,0.68525,1
13,2,1,0,0,0.57058,1
13,5,1,0,1,0.57725,1
13,1,0,0,0,0.45395,1
13,1,1,0,1,0.63247,1
13,2,0,0,1,0.47305,1
13,6,1,0,1,0.43508,1
13,3,0,0,1,0.41155,1
13,3,1,0,1,0.43757,1
13,6,0,0,1,0.37006,1
13,5,0,0,1,0.28731,1
13,2,1,0,1,0.27004,1
13,6,1,0,1,0.33923,1
13,2,0,0,1,0.319,1
13,4,0,0,1,0.43154,1
13,3,0,0,1,0.33334,1
13,1,0,0,1,0.28743,1
13,5,1,0,1,0.37963,1
13,1,1,0,0,0.5798,1
13,5,0,0,1,0.60848,1
13,6,1,0,1,0.64867,1
13,5,0,0,1,0.49157,1
13,3,0,0,1,0.49096,1
13,3,1,0,1,0.732,1
13,1,0,0,0,0.73481,1
13,2,0,0,0,0.64787,1
13,6,0,0,1,0.63452,1
13,1,1,0,0,0.64646,1
13,5,1,0,1,0.59626,1
13,4,0,0,1,0.59112,1
13,2,1,0,1,0.40152,1
13,4,1,0,1,0.52548,1
13,3,0,0,1,0.42078,1
13,4,0,0,1,0.37325,1
13,1,0,0,1,0.45424,1
13,4,1,0,1,0.39392,1
13,3,1,0,1,0.4357,1
13,5,1,0,1,0.37915,1
13,2,0,0,1,0.42223,1
13,5,0,0,1,0.36151,1
13,6,1,0,1,0.35199,1
13,1,1,0,0,0.56269,1
13,2,1,0,1,0.43782,1
13,6,0,0,1,0.42541,1
13,5,1,0,1,0.41355,1
13,4,1,0,1,0.50899,1
13,4,0,0,1,0.53845,1
13,2,0,0,1,0.37694,1
13,3,1,0,1,0.33951,1
13,3,0,0,1,0.3853,1
13,1,0,0,1,0.30486,1
13,6,1,0,1,0.31717,1
13,5,0,0,1,0.32862,1
13,1,1,0,1,0.38007,1
13,2,1,0,1,0.38829,1
13,6,0,0,1,0.25488,1
13,3,1,0,1,0.3511,1
13,6,1,0,1,0.30256,1
13,6,0,0,1,0.31008,1
13,5,1,0,1,0.40139,1
13,1,0,0,1,0.31848,1
13,1,1,0,1,0.50705,1
13,4,1,0,1,0.47682,1
13,3,0,0,1,0.45639,1
13,4,0,0,1,0.40366,1
13,2,1,0,1,0.31027,1
13,2,0,0,1,0.32692,1
13,5,0,0,1,0.48962,1
13,2,1,0,1,0.36045,1
13,6,0,0,1,0.44791,1
13,1,1,0,0,0.61997,1
13,3,1,0,1,0.55252,1
13,4,1,0,1,0.64493,1
13,5,0,0,1,0.55663,1
13,5,1,0,1,0.51688,1
13,3,0,0,1,0.65141,1
13,1,0,0,0,0.63217,1
13,6,1,0,1,0.48812,1
13,2,0,0,0,0.67771,1
13,4,0,0,1,0.59254,1
13,4,1,0,1,0.53168,1
13,2,0,0,0,0.75025,1
13,6,1,0,1,0.49945,1
13,3,1,0,0,0.80414,1
13,1,1,0,0,0.59704,1
13,4,0,0,0,0.61869,1
13,1,0,0,0,0.63774,1
13,5,1,0,0,0.40293,1
13,5,0,0,1,0.57826,1
13,6,0,0,1,0.63546,1
13,3,0,0,0,0.63471,1
13,2,1,0,0,0.50511,1
13,1,0,0,0,0.51803,1
13,5,1,0,0,0.48339,1
13,3,1,0,0,0.50845,1
13,2,0,0,0,0.501,1
13,5,0,0,0,0.47639,1
13,2,1,0,0,0.5484,1
13,6,0,0,0,0.38685,1
13,1,1,0,0,0.43354,1
13,3,0,0,0,0.42458,1
13,4,0,0,0,0.51698,1
13,4,1,0,0,0.53723,1
13,6,1,0,1,0.60251,1
13,6,0,0,1,0.5123,1
13,4,0,0,1,0.52286,1
13,3,1,0,1,0.40299,1
13,5,0,0,1,0.52103,1
13,1,0,0,0,0.59472,1
13,4,1,0,1,0.58081,1
13,6,1,0,1,0.5457,1
13,1,1,0,0,0.7281,1
13,2,1,0,0,0.60955,1
13,2,0,0,0,0.63016,1
13,5,1,0,1,0.53863,1
13,5,0,0,1,0.52655,1
13,6,1,0,1,0.53608,1
13,5,1,0,1,0.41871,1
13,4,1,0,1,0.46929,1
13,1,0,0,0,0.52433,1
13,1,1,0,0,0.48167,1
13,4,0,0,0,0.60066,1
13,6,0,0,0,0.57368,1
13,2,0,0,0,0.47247,1
13,2,1,0,0,0.47403,1
13,3,1,0,0,0.46033,1
13,3,0,0,0,0.60296,1
13,4,1,0,0,0.72164,1
13,4,0,0,0,0.56166,1
13,1,1,0,0,0.44104,1
13,5,1,0,0,0.4281,1
13,6,0,0,0,0.78775,1
13,3,1,0,0,0.51627,1
13,2,1,0,0,0.47866,1
13,5,0,0,0,0.54397,1
13,2,0,0,0,0.48236,1
13,6,1,0,0,0.47369,1
13,1,0,0,0,0.44232,1
13,3,0,0,0,0.3611,1
13,2,1,0,0,0.4603,1
13,5,1,0,0,0.51603,1
13,1,0,0,0,0.57573,1
13,2,0,0,0,0.49827,1
13,5,0,0,0,0.78618,1
13,4,1,0,0,0.57291,1
13,3,0,0,0,0.43555,1
13,4,0,0,0,0.3671,1
13,1,1,0,0,0.43527,1
13,6,0,0,0,0.45534,1
13,3,1,0,0,0.39399,1
13,4,0,0,0,0.34634,1
13,5,0,0,0,0.38298,1
13,5,1,0,0,0.56102,1
13,2,1,0,0,0.52723,1
13,1,0,0,0,0.54448,1
13,1,1,0,0,0.57393,1
13,6,1,0,0,0.43683,1
13,4,1,0,0,0.45453,1
13,3,0,0,0,0.35697,1
13,3,1,0,0,0.36251,1
13,6,0,0,0,0.33862,1
13,5,1,0,0,0.32993,1
13,3,0,0,0,0.32465,1
13,5,0,0,0,0.41811,1
13,1,1,0,0,0.31689,1
13,3,1,0,0,0.35652,1
13,6,0,0,0,0.34225,1
13,1,0,0,0,0.26095,1
13,6,1,0,0,0.28755,1
13,2,0,0,0,0.30691,1
13,4,0,0,0,0.35593,1
13,2,1,0,0,0.36542,1
13,3,0,0,0,0.3466,1
13,6,1,0,0,0.33309,1
13,4,1,0,0,0.32358,1
13,4,0,0,0,0.35095,1
13,2,0,0,0,0.41359,1
13,5,1,0,0,0.35035,1
13,6,0,0,0,0.4494,1
13,1,0,0,0,0.45264,1
13,1,1,0,0,0.47064,1
13,5,0,0,0,0.35312,1
13,3,1,0,0,0.2595,1
13,2,1,0,0,0.37426,1
13,6,1,0,0,0.30531,1
13,3,0,0,0,0.34861,1
13,2,0,0,0,0.27776,1
13,5,1,0,0,0.27902,1
13,1,1,0,0,0.35608,1
13,3,0,0,0,0.30923,1
13,4,1,0,1,0.3799,1
13,4,0,0,1,0.32241,1
13,6,1,0,1,0.36048,1
13,2,0,0,1,0.30086,1
13,5,0,0,1,0.54753,1
13,2,1,0,1,0.3945,1
13,3,1,0,1,0.3955,1
13,1,0,0,1,0.3221,1
13,6,1,0,1,0.31115,1
13,5,1,0,1,0.33822,1
13,6,0,0,1,0.40119,1
13,2,1,0,1,0.31114,1
13,5,0,0,1,0.2624,1
13,4,1,0,1,0.32071,1
13,3,0,0,1,0.25997,1
13,1,0,0,1,0.41193,1
13,3,1,0,0,0.65784,1
13,1,1,0,0,0.39171,1
13,3,0,0,0,0.58439,1
13,1,1,0,0,0.46569,1
13,3,1,0,0,0.4247,1
13,5,1,0,0,0.4734,1
13,4,1,0,1,0.37713,1
13,5,0,0,1,0.33285,1
13,6,1,0,1,0.33284,1
13,4,0,0,1,0.3008,1
13,2,0,0,1,0.26788,1
13,1,0,0,1,0.28397,1
13,5,1,0,1,0.38045,1
13,4,1,0,1,0.34276,1
13,1,0,0,1,0.32115,1
13,5,0,0,1,0.3264,1
13,2,0,0,1,0.33951,1
13,6,1,0,1,0.29937,1
13,2,1,0,1,0.2519,1
13,4,0,0,1,0.26976,1
13,3,0,0,1,0.27162,1
13,3,1,0,1,0.3278,1
13,4,0,0,1,0.25707,1
13,1,0,0,1,0.28557,1
13,2,1,0,1,0.31644,1
13,5,0,0,1,0.31834,1
13,4,1,0,1,0.31575,1
13,5,0,0,1,0.27855,1
13,1,1,0,1,0.25876,1
13,4,0,0,1,0.26521,1
13,3,0,0,1,0.28981,1
13,5,1,0,1,0.309,1
13,5,0,0,1,0.26776,1
13,6,1,0,1,0.34422,1
13,2,1,0,1,0.31793,1
13,1,0,0,1,0.38352,1
13,6,0,0,1,0.27969,1
13,4,1,0,1,0.28801,1
13,2,0,0,1,0.43671,1
13,1,0,0,1,0.38179,1
13,2,1,0,1,0.32181,1
13,4,1,0,1,0.27416,1
13,4,0,0,1,0.26557,1
13,6,1,0,1,0.25989,1
13,1,1,0,1,0.27535,1
13,3,0,0,1,0.28582,1
13,3,1,0,1,0.25189,1
13,2,0,0,1,0.33323,1
13,4,1,0,1,0.36906,1
13,6,1,0,1,0.34515,1
13,3,0,0,1,0.34759,1
13,6,0,0,1,0.25158,1
13,4,0,0,1,0.29924,1
13,2,1,0,1,0.25905,1
13,1,0,0,1,0.29043,1
13,3,1,0,1,0.31564,1
13,6,0,0,1,0.3215,1
13,4,1,0,1,0.31418,1
13,5,1,0,1,0.31141,1
13,5,0,0,1,0.34707,1
13,1,1,0,1,0.27019,1
13,4,0,0,1,0.27011,1
13,3,1,0,1,0.31438,1
13,2,1,0,1,0.33209,1
13,6,1,0,1,0.26511,1
13,5,1,0,1,0.29263,1
13,1,1,0,1,0.25748,1
13,6,1,0,1,0.26516,1
13,2,0,0,1,0.2717,1
13,4,0,0,1,0.45947,1
13,2,1,0,1,0.2599,1
13,6,0,0,1,0.312,1
13,4,1,0,1,0.25378,1
13,3,0,0,1,0.27068,1
13,4,0,0,1,0.25338,1
13,2,1,0,1,0.29038,1
13,5,1,0,1,0.25882,1
13,2,1,0,1,0.35871,1
13,4,1,0,1,0.32385,1
13,3,1,0,1,0.28747,1
13,1,1,0,1,0.28082,1
13,2,1,0,1,0.25664,1
13,5,0,0,1,0.27971,1
13,5,1,0,1,0.30806,1
13,6,1,0,1,0.3046,1
13,4,1,0,1,0.29282,1
13,4,0,0,1,0.27234,1
13,1,1,0,1,0.28306,1
13,3,1,0,1,0.33971,1
13,2,0,0,1,0.30873,1
13,6,1,0,1,0.28831,1
13,4,0,0,1,0.25719,1
13,5,1,0,1,0.26824,1
13,2,0,0,1,0.26732,1
13,3,0,0,1,0.26045,1
13,3,1,0,1,0.53873,1
13,1,0,0,1,0.26594,1
13,4,1,0,1,0.317,1
13,4,0,0,1,0.27736,1
13,6,1,0,1,0.26871,1
13,2,1,0,1,0.29011,1
13,4,0,0,1,0.3708,1
13,2,0,0,1,0.38544,1
13,1,1,0,1,0.31368,1
13,2,1,0,1,0.3054,1
13,3,0,0,1,0.28319,1
13,1,0,0,1,0.25199,1
13,5,0,0,1,0.25529,1
13,6,0,0,1,0.54952,1
13,5,1,0,1,0.27924,1
13,4,1,0,1,0.28903,1
13,3,0,0,1,0.31801,1
13,2,0,0,1,0.36442,1
13,1,0,0,1,0.2687,1
13,6,1,1,1,0.79092,1
13,4,1,1,1,0.75412,1
13,2,1,1,1,0.73938,1
13,6,0,1,1,0.69462,1
13,1,1,1,1,0.59993,1
13,5,1,1,1,0.62827,1
13,5,0,1,1,0.70802,1
13,4,0,1,1,0.50331,1
13,3,0,1,1,0.49871,1
13,3,1,1,1,0.42312,1
13,2,0,1,1,0.4803,1
13,1,0,1,1,0.58379,1
13,2,1,1,1,0.79623,1
13,1,1,1,1,0.62872,1
13,4,1,1,1,0.56611,1
13,1,0,1,1,0.54786,1
13,4,0,1,1,0.59977,1
13,6,1,1,1,0.77505,1
13,5,0,1,1,0.72752,1
13,5,1,1,1,0.76074,1
13,3,0,1,1,0.64511,1
13,3,1,1,1,0.65122,1
13,6,0,1,1,0.70908,1
13,2,0,1,1,0.68782,1
13,6,1,1,0,0.66482,1
13,1,0,1,0,0.65471,1
13,1,1,1,1,0.60024,1
13,4,0,1,1,0.55119,1
13,5,1,1,1,0.61375,1
13,2,0,1,1,0.57368,1
13,3,0,1,1,0.62129,1
13,6,0,1,1,0.52128,1
13,3,1,1,1,0.56974,1
13,2,1,1,1,0.61144,1
13,5,0,1,1,0.55029,1
13,4,1,1,1,0.38592,1
13,6,1,1,1,0.57382,1
13,1,0,1,1,0.56046,1
13,2,0,1,1,0.50905,1
13,4,0,1,1,0.62165,1
13,5,1,1,1,0.47562,1
13,3,1,1,1,0.47208,1
13,5,0,1,1,0.43199,1
13,3,0,1,1,0.44266,1
13,1,1,1,1,0.34311,1
13,2,1,1,1,0.40297,1
13,6,0,1,1,0.43071,1
13,3,1,1,1,0.37468,1
13,6,0,1,1,0.37853,1
13,2,0,1,1,0.36641,1
13,3,0,1,1,0.35983,1
13,5,1,1,1,0.38101,1
13,5,0,1,1,0.41898,1
13,4,0,1,1,0.31294,1
13,4,1,1,1,0.42943,1
13,6,1,1,1,0.34845,1
13,1,1,1,1,0.45446,1
13,2,1,1,1,0.59428,1
13,5,0,1,1,0.4728,1
13,2,0,1,1,0.56409,1
13,4,0,1,1,0.52514,1
13,5,1,1,1,0.47786,1
13,3,1,1,1,0.4631,1
13,1,1,1,1,0.53643,1
13,3,0,1,1,0.4023,1
13,2,1,1,1,0.37662,1
13,6,1,1,1,0.32997,1
13,6,0,1,1,0.30724,1
13,4,1,1,1,0.34313,1
13,1,0,1,1,0.38316,1
13,6,1,1,1,0.40963,1
13,1,0,1,1,0.36066,1
13,1,1,1,1,0.34339,1
13,6,0,1,1,0.37133,1
13,3,0,1,1,0.32449,1
13,4,1,1,1,0.31969,1
13,2,0,1,1,0.37942,1
13,3,1,1,1,0.45103,1
13,5,1,1,1,0.84545,1
13,2,1,1,1,0.64382,1
13,5,0,1,1,0.55643,1
13,4,0,1,1,0.55911,1
13,5,1,1,1,0.50639,1
13,4,1,1,1,0.52418,1
13,3,0,1,1,0.53884,1
13,1,0,1,1,0.46475,1
13,3,1,1,1,0.42796,1
13,5,0,1,1,0.44509,1
13,4,0,1,1,0.39987,1
13,2,0,1,1,0.4638,1
13,6,1,1,1,0.45836,1
13,6,0,1,1,0.44877,1
13,2,1,1,1,0.41328,1
13,1,1,1,1,0.58065,1
13,3,0,1,1,0.31446,1
13,1,1,1,1,0.29759,1
13,4,1,1,1,0.39635,1
13,2,0,1,1,0.31516,1
13,6,1,1,1,0.79662,1
13,5,0,1,1,0.66382,1
13,1,0,1,1,0.59334,1
13,3,1,1,1,0.65443,1
13,4,0,1,1,1.2438,1
13,5,1,1,1,0.89764,1
13,4,0,1,1,0.6444,1
13,4,1,1,1,0.65337,1
13,5,1,1,1,0.59129,1
13,2,0,1,1,0.55575,1
13,2,1,1,1,0.54047,1
13,3,1,1,1,0.48963,1
13,5,0,1,1,0.52694,1
13,6,0,1,1,0.52609,1
13,1,1,1,1,0.44879,1
13,3,0,1,1,0.42915,1
13,6,1,1,1,0.43571,1
13,1,0,1,1,0.43229,1
13,4,1,1,1,0.44392,1
13,5,1,1,1,0.47222,1
13,4,0,1,1,0.51059,1
13,1,1,1,1,0.44805,1
13,3,0,1,1,0.53575,1
13,5,0,1,1,0.473,1
13,2,1,1,1,0.50772,1
13,6,0,1,1,0.36825,1
13,3,1,1,1,0.47647,1
13,1,0,1,1,0.54749,1
13,2,0,1,1,0.49001,1
13,6,1,1,1,0.40985,1
13,4,0,1,1,0.39522,1
13,5,1,1,1,0.37518,1
13,1,0,1,1,0.48035,1
13,4,1,1,1,0.387,1
13,3,1,1,1,0.42954,1
13,2,1,1,1,0.53543,1
13,6,0,1,1,0.47931,1
13,2,0,1,1,0.5512,1
13,3,0,1,1,0.50552,1
13,1,1,1,1,0.54029,1
13,6,1,1,1,0.60978,1
13,5,0,1,1,0.55825,1
13,4,1,1,1,0.54736,1
13,1,0,1,1,0.41865,1
13,6,0,1,1,0.52125,1
13,1,1,1,1,0.44305,1
13,3,1,1,1,0.48945,1
13,2,0,1,1,0.5829,1
13,4,0,1,1,0.61793,1
13,3,0,1,1,0.57072,1
13,5,1,1,1,0.56376,1
13,5,0,1,1,0.49112,1
13,2,1,1,1,0.45619,1
13,6,1,1,1,0.47153,1
13,5,0,1,1,0.40283,1
13,4,1,1,1,0.46986,1
13,1,1,1,1,0.46939,1
13,6,1,1,1,0.51636,1
13,2,0,1,1,0.37373,1
13,2,1,1,1,0.3271,1
13,3,0,1,1,0.41708,1
13,1,0,1,1,0.52808,1
13,3,1,1,1,0.6612,1
13,4,0,1,1,0.49177,1
13,6,0,1,1,0.48972,1
13,5,1,1,1,0.54161,1
13,1,0,1,1,0.41772,1
13,3,0,1,1,0.4742,1
13,6,0,1,1,0.48466,1
13,2,1,1,1,0.61546,1
13,1,1,1,1,0.61708,1
13,6,1,1,1,0.66517,1
13,5,0,1,1,0.79449,1
13,3,1,1,1,0.76942,1
13,2,0,1,0,0.62364,1
13,4,1,1,0,0.62112,1
13,5,1,1,0,0.63123,1
13,4,0,1,0,0.58297,1
13,4,1,1,0,0.54032,1
13,5,0,1,1,0.82341,1
13,6,1,1,1,0.72135,1
13,3,0,1,1,0.62252,1
13,2,0,1,1,0.72638,1
13,5,1,1,0,0.61984,1
13,4,0,1,0,0.48349,1
13,6,0,1,0,0.56771,1
13,2,1,1,0,0.60347,1
13,1,0,1,0,0.63605,1
13,3,1,1,0,0.55739,1
13,1,1,1,0,0.45458,1
13,2,0,1,0,0.53693,1
13,5,1,1,0,0.46954,1
13,6,0,1,0,0.44818,1
13,4,0,1,1,0.47683,1
13,5,0,1,1,0.47928,1
13,4,1,1,1,0.61576,1
13,2,1,1,0,0.47185,1
13,3,1,1,0,0.52358,1
13,3,0,1,0,0.81567,1
13,1,0,1,0,0.48172,1
13,1,1,1,0,0.42145,1
13,6,1,1,0,0.33671,1
13,5,0,1,0,0.55265,1
13,1,1,1,0,0.43829,1
13,6,1,1,0,0.45091,1
13,6,0,1,0,0.52095,1
13,4,0,1,0,0.38688,1
13,2,1,1,0,0.50605,1
13,3,1,1,0,0.55403,1
13,4,1,1,0,0.4797,1
13,2,0,1,0,0.33649,1
13,1,0,1,0,0.43766,1
13,5,1,1,0,0.4582,1
13,3,0,1,0,0.48558,1
13,5,1,1,0,0.39676,1
13,3,0,1,0,0.36514,1
13,2,0,1,0,0.39053,1
13,1,1,1,0,0.30725,1
13,2,1,1,0,0.4549,1
13,6,1,1,0,0.57177,1
13,4,0,1,0,0.51543,1
13,1,0,1,0,0.40395,1
13,3,1,1,0,0.50934,1
13,4,1,1,0,0.39785,1
13,6,0,1,0,0.53326,1
13,5,0,1,0,0.45778,1
13,2,1,1,0,0.37042,1
13,5,0,1,0,0.46355,1
13,6,1,1,0,0.80856,1
13,3,1,1,0,0.7565,1
13,3,0,1,0,0.43978,1
13,4,0,1,0,0.49429,1
13,1,1,1,0,0.42906,1
13,6,0,1,0,0.58618,1
13,2,0,1,0,0.47518,1
13,4,1,1,0,0.44862,1
13,1,0,1,0,0.43652,1
13,1,1,1,0,0.52235,1
13,4,0,1,0,0.42748,1
13,2,1,1,0,0.3094,1
13,1,0,1,0,0.28745,1
13,3,1,1,0,0.29487,1
13,4,1,1,0,0.26167,1
13,6,1,1,0,0.32636,1
13,5,1,1,0,0.27923,1
13,6,0,1,0,0.26214,1
13,3,0,1,0,0.3334,1
13,6,1,1,0,0.41609,1
13,1,1,1,0,0.49733,1
13,3,0,1,0,0.37577,1
13,5,0,1,0,0.39648,1
13,1,0,1,0,0.35643,1
13,4,1,1,0,0.44905,1
13,6,0,1,0,0.45814,1
13,2,1,1,0,0.4228,1
13,2,0,1,0,0.39003,1
13,3,1,1,0,0.38396,1
13,5,1,1,0,0.32245,1
13,2,1,1,0,0.40018,1
13,3,0,1,0,0.36137,1
13,6,1,1,0,0.35659,1
13,1,1,1,1,0.79203,1
13,1,0,1,1,0.5292,1
13,4,1,1,0,0.62702,1
13,6,0,1,1,0.85502,1
13,2,0,1,1,0.66082,1
13,3,1,1,1,0.62298,1
13,4,0,1,1,0.66134,1
13,5,0,1,1,0.50261,1
13,6,1,1,1,0.67633,1
13,3,0,1,0,0.78677,1
13,4,1,1,1,0.98884,1
13,5,1,1,1,0.53455,1
13,5,0,1,1,0.39669,1
13,2,0,1,1,0.38981,1
13,1,1,1,1,0.36711,1
13,2,1,1,1,0.32369,1
13,4,0,1,1,0.33355,1
13,1,0,1,1,0.30133,1
13,6,0,1,1,0.39872,1
13,3,1,1,1,0.37068,1
13,3,0,1,1,0.42253,1
13,6,1,1,1,0.37702,1
13,2,0,1,1,0.44442,1
13,1,1,1,1,0.31768,1
13,3,1,1,1,0.30761,1
13,4,0,1,1,0.37218,1
13,5,0,1,1,0.30073,1
13,5,1,1,1,0.37338,1
13,1,0,1,1,0.30725,1
13,2,1,1,1,0.38698,1
13,6,0,1,1,0.4062,1
13,4,1,1,1,0.3577,1
13,6,0,1,1,0.7773,1
13,4,0,1,1,0.40584,1
13,1,1,1,1,0.43059,1
13,6,1,1,1,0.41104,1
13,5,0,1,1,0.40029,1
13,2,0,1,1,0.34017,1
13,3,1,1,1,0.36029,1
13,2,1,1,1,0.29348,1
13,5,1,1,1,0.35612,1
13,1,1,1,1,0.26818,1
13,3,1,1,1,0.26194,1
13,2,0,1,1,0.49044,1
13,4,1,1,1,0.46661,1
13,5,0,1,1,0.36439,1
13,5,1,1,1,0.33043,1
13,6,1,1,1,0.3488,1
13,2,0,1,1,0.29595,1
13,1,1,1,1,0.25071,1
13,2,1,1,1,0.27934,1
13,6,0,1,1,0.26977,1
13,3,0,1,1,0.31834,1
13,4,0,1,1,0.29077,1
13,4,1,1,1,0.26122,1
13,6,1,1,1,0.2677,1
13,2,1,1,1,0.2804,1
13,5,1,1,1,0.25489,1
13,6,0,1,1,0.84918,1
13,5,1,1,1,0.36444,1
13,3,0,1,1,0.3216,1
13,4,0,1,1,0.31136,1
13,2,0,1,1,0.28742,1
13,3,1,1,1,0.35741,1
13,6,0,1,1,0.3631,1
13,5,0,1,1,0.38303,1
13,6,1,1,1,0.37562,1
13,4,1,1,1,0.27968,1
13,1,0,1,1,0.33744,1
13,2,1,1,1,0.32084,1
13,1,1,1,1,0.44939,1
13,2,0,1,1,0.40266,1
13,4,1,1,1,0.33465,1
13,1,0,1,1,0.39182,1
13,4,0,1,1,0.3252,1
13,5,1,1,1,0.48893,1
13,3,1,1,1,0.30812,1
13,6,0,1,1,0.26155,1
13,5,0,1,1,0.3572,1
13,3,0,1,1,0.25985,1
13,1,1,1,1,0.37579,1
13,3,0,1,1,0.33351,1
13,1,1,1,1,0.28753,1
13,2,0,1,1,0.31609,1
13,1,0,1,1,0.4233,1
13,5,1,1,1,0.31112,1
13,2,1,1,1,0.28509,1
13,4,1,1,1,0.37977,1
13,4,0,1,1,0.36165,1
13,3,1,1,1,0.32023,1
13,6,0,1,1,0.28261,1
13,5,0,1,1,0.30915,1
13,4,1,1,1,0.25781,1
13,2,0,1,1,0.2759,1
13,2,1,1,1,0.3359,1
13,1,1,1,1,0.29036,1
13,4,0,1,1,0.33034,1
13,3,0,1,1,0.2868,1
13,5,0,1,1,0.33341,1
13,5,1,1,1,0.46053,1
13,6,0,1,1,0.33933,1
13,6,1,1,1,0.32441,1
13,1,0,1,1,0.34888,1
13,3,1,1,1,0.44767,1
13,5,0,1,1,0.3976,1
13,2,1,1,1,0.3515,1
13,6,1,1,1,0.29875,1
13,4,0,1,1,0.44599,1
13,1,0,1,1,0.5673,1
13,1,1,1,1,0.44483,1
13,3,1,1,1,0.42861,1
13,2,0,1,1,0.36677,1
13,6,0,1,1,0.34779,1
13,5,1,1,1,0.33246,1
13,4,1,1,1,0.32083,1
13,3,0,1,1,0.32684,1
13,4,1,1,1,0.34802,1
13,3,0,1,1,0.28081,1
13,6,0,1,1,0.32937,1
13,1,1,1,1,0.26199,1
13,1,0,1,1,0.26585,1
13,6,1,1,1,0.2744,1
13,4,0,1,1,0.38197,1
13,2,1,1,1,0.33414,1
13,4,0,1,1,0.53327,1
13,1,1,1,1,0.31365,1
13,4,1,1,1,0.46081,1
13,5,0,1,1,0.43866,1
13,3,0,1,1,0.43412,1
13,2,0,1,1,0.37,1
13,5,1,1,1,0.35772,1
13,1,0,1,0,0.55914,1
13,3,1,1,0,0.36381,1
13,6,0,1,0,0.61667,1
13,6,1,1,1,0.37138,1
13,2,1,1,1,0.31023,1
13,3,0,1,0,0.54134,1
13,5,0,1,0,0.48067,1
13,3,1,1,0,0.54856,1
13,4,1,1,0,0.52978,1
13,2,1,1,0,0.49695,1
13,4,0,1,0,0.37095,1
13,1,1,1,0,0.35953,1
13,5,1,1,0,0.43018,1
13,1,0,1,0,0.32335,1
13,2,0,1,0,0.39907,1
13,6,0,1,0,0.30234,1
13,6,1,1,0,0.31921,1
13,3,0,1,0,0.70171,1
13,6,1,1,0,0.72422,1
13,2,1,1,1,0.34688,1
13,2,0,1,0,0.59751,1
13,3,1,1,0,0.34956,1
13,5,0,1,0,0.29441,1
13,1,0,1,0,0.3965,1
13,6,0,1,0,0.28603,1
13,1,1,1,0,0.59698,1
13,4,0,1,0,0.45405,1
13,5,1,1,0,0.59077,1
13,4,1,1,0,0.5354,1
13,6,0,1,0,0.49597,1
13,3,1,1,0,0.43454,1
13,4,0,1,0,0.48845,1
13,5,1,1,0,0.51681,1
