Subject,Distance,Context,ClassRef,RT,Vis
1,1,0,1,0.35399,1
1,6,0,1,0.38324,1
1,5,0,1,0.42831,1
1,2,1,0,0.6556,1
1,4,0,0,0.54557,1
1,5,1,1,0.5554,1
1,2,0,0,0.6614,1
1,3,1,1,0.61589,1
1,1,1,1,0.67045,1
1,3,0,1,0.55917,1
1,6,1,1,0.51382,1
1,4,1,1,0.51908,1
1,3,1,1,0.64862,1
1,2,1,1,0.3912,1
1,1,1,0,0.60069,1
1,4,0,1,0.46838,1
1,6,0,1,0.44314,1
1,5,1,1,0.43626,1
1,5,0,1,0.38553,1
1,2,0,1,0.84962,1
1,5,1,1,0.46133,1
1,2,0,0,0.53402,1
1,6,1,1,0.39914,1
1,1,0,0,0.73794,1
1,6,0,1,0.43963,1
1,4,1,1,0.75357,1
1,4,0,1,0.46279,1
1,3,0,1,0.53676,1
1,1,1,1,0.50275,1
1,5,0,1,0.42744,1
1,2,1,1,0.38524,1
1,3,1,1,0.40663,1
1,6,0,1,0.3758,1
1,5,1,1,0.4604,1
1,3,1,1,0.67558,1
1,4,0,1,0.42341,1
1,2,0,1,0.37202,1
1,2,1,1,0.35406,1
1,6,1,1,0.47804,1
1,3,0,1,0.38167,1
1,4,1,1,0.39535,1
1,1,1,1,0.33912,1
1,1,0,0,0.52341,1
1,5,0,1,0.48276,1
1,1,1,1,0.72866,1
1,4,0,1,0.47326,1
1,1,0,0,0.62919,1
1,2,0,0,0.56639,1
1,4,1,1,0.56108,1
1,5,1,1,0.53703,1
1,3,1,0,0.60018,1
1,5,0,0,0.57074,1
1,6,1,1,0.47932,1
1,2,1,1,0.76392,1
1,6,0,1,0.38717,1
1,3,0,1,0.3871,1
1,6,1,1,0.3677,1
1,1,0,0,0.58695,1
1,4,0,1,0.50358,1
1,5,1,1,0.45021,1
1,6,0,1,0.36091,1
1,3,1,1,0.64664,1
1,1,1,0,0.65594,1
1,3,0,1,0.59863,1
1,2,1,0,1.4285,1
1,4,1,1,0.3863,1
1,2,0,1,0.56162,1
1,5,0,1,0.39635,1
1,6,1,1,0.5002,1
1,1,0,0,0.89686,1
1,6,0,1,0.42987,1
1,1,1,0,0.71592,1
1,5,0,1,0.38516,1
1,5,1,1,0.41631,1
1,2,0,1,0.44223,1
1,3,0,1,0.50168,1
1,2,1,1,0.3522,1
1,4,0,1,0.41139,1
1,3,1,1,0.40868,1
1,4,1,1,0.39589,1
1,2,0,1,0.43317,1
1,6,0,1,0.40906,1
1,3,0,1,0.42716,1
1,6,1,1,0.32228,1
1,1,0,0,0.51497,1
1,1,1,0,0.49085,1
1,5,0,1,0.48336,1
1,2,1,0,0.55654,1
1,3,1,1,0.68456,1
1,4,0,1,0.44383,1
1,5,1,1,0.49899,1
1,4,1,1,0.36243,1
1,3,0,0,0.57682,1
1,1,0,0,0.41197,1
1,4,1,1,0.60276,1
1,2,1,0,0.38988,1
1,2,0,0,0.42708,1
1,1,1,0,0.35509,1
1,5,1,1,0.5323,1
1,3,1,0,0.66706,1
1,5,0,0,0.4343,1
1,4,0,0,0.91219,1
1,6,0,1,0.57195,1
1,6,1,1,0.47732,1
1,5,0,1,0.39418,1
1,1,1,0,0.57309,1
1,2,0,1,0.77768,1
1,3,1,0,0.54569,1
1,6,1,1,0.41213,1
1,2,1,0,0.94814,1
1,6,0,1,0.42273,1
1,3,0,0,0.57396,1
1,4,1,1,0.59264,1
1,5,1,1,0.83176,1
1,1,0,0,0.52188,1
1,4,0,1,0.53707,1
1,2,1,0,0.48432,1
1,3,0,0,0.58741,1
1,5,0,1,0.49136,1
1,4,1,0,0.90928,1
1,1,1,0,0.43457,1
1,4,0,1,0.59242,1
1,6,0,1,0.44322,1
1,1,0,0,0.48313,1
1,3,1,0,0.59956,1
1,2,0,0,0.56561,1
1,6,1,1,0.41876,1
1,5,1,0,0.61467,1
1,3,0,0,0.50526,1
1,6,1,1,0.53915,1
1,2,1,0,0.52375,1
1,6,0,1,0.53829,1
1,1,0,0,0.44785,1
1,1,1,0,0.39819,1
1,2,0,0,0.43135,1
1,5,0,1,0.50985,1
2,4,1,1,2.0967,1
