Subject,Distance,Context,Condition,ClassRef,RT,Vis
21,4,0,0,1,0.89565,1
21,1,1,0,0,0.64649,1
21,6,0,0,0,1.1349,1
21,2,1,0,1,0.7242,1
21,4,0,0,1,0.22275,1
21,1,0,0,1,0.8832,1
21,3,0,0,1,0.39664,1
21,3,1,0,1,0.68253,1
21,5,0,0,0,0.6931,1
21,6,1,0,0,1.1563,1
21,2,0,0,0,0.66747,1
21,1,1,0,1,0.64077,1
21,5,1,0,0,1.7905,1
21,4,1,0,1,0.93756,1
21,4,0,0,1,0.40778,1
21,4,1,0,1,0.59494,1
21,1,1,0,1,0.75962,1
21,2,1,0,1,0.84817,1
21,2,0,0,1,0.46014,1
21,3,1,0,0,0.28273,1
21,6,0,0,1,0.25792,1
21,5,1,0,1,0.42322,1
21,3,0,0,0,0.19373,1
21,5,0,0,1,0.24703,1
21,1,0,0,0,0.46432,1
21,6,1,0,1,0.28694,1
21,3,0,0,0,0.30879,1
21,1,1,0,1,0.81973,1
21,2,1,0,0,0.18522,1
21,4,1,0,0,0.2172,1
21,1,0,0,0,0.60783,1
21,6,0,0,1,0.58906,1
21,6,1,0,0,0.89234,1
21,5,1,0,0,0.63268,1
21,3,1,0,1,0.40117,1
21,5,0,0,0,0.33146,1
21,4,0,0,1,0.23395,1
21,2,0,0,0,0.43258,1
21,1,1,0,1,0.29449,1
21,5,0,0,1,0.18307,1
21,1,0,0,1,0.24836,1
21,5,1,0,0,0.21815,1
21,2,1,0,1,0.33434,1
21,4,0,0,0,0.3028,1
21,2,0,0,0,0.34208,1
21,6,0,0,0,0.3327,1
21,6,1,0,0,0.32392,1
21,4,1,0,0,0.51916,1
21,3,0,0,1,0.45976,1
21,3,1,0,1,0.39284,1
21,6,0,0,0,0.35099,1
21,2,1,0,1,0.29552,1
21,5,1,0,0,0.39148,1
21,6,1,0,0,0.56392,1
21,4,0,0,1,0.32591,1
21,3,0,0,1,0.25386,1
22,4,1,0,1,0.7888,1
22,6,0,0,0,0.74023,1
22,5,1,0,1,1.252,1
22,2,1,0,1,1.4901,1
22,6,1,0,0,0.95684,1
22,5,0,0,0,0.74302,1
22,1,0,0,0,0.73038,1
22,3,0,0,0,0.74434,1
22,1,1,0,0,0.76747,1
22,3,1,0,1,0.72678,1
22,2,0,0,0,0.71684,1
22,4,0,0,1,0.67618,1
22,1,1,0,1,0.63631,1
22,3,1,0,1,0.6864,1
22,3,0,0,0,2.127,1
22,4,0,0,1,1.4569,1
22,1,0,0,0,0.58806,1
22,6,1,0,1,0.60974,1
22,4,1,0,1,0.74568,1
22,6,0,0,1,0.68093,1
22,2,0,0,0,0.35305,1
22,5,1,0,0,0.46225,1
22,5,0,0,0,0.46419,1
22,2,1,0,0,0.29901,1
22,2,0,0,0,0.40581,1
22,4,0,0,0,0.42864,1
22,2,1,0,1,0.334,1
22,3,0,0,1,0.31046,1
22,4,1,0,1,0.42836,1
22,6,0,0,0,0.37826,1
22,1,0,0,0,0.35615,1
22,1,1,0,1,0.31348,1
22,5,1,0,1,0.36663,1
22,5,0,0,0,0.33935,1
22,3,1,0,0,0.30331,1
22,6,1,0,0,0.2645,1
22,3,0,0,0,0.24636,1
22,4,1,0,0,0.20504,1
22,3,1,0,1,0.22354,1
22,1,1,0,0,0.30623,1
22,6,0,0,0,0.27747,1
22,4,0,0,0,0.26728,1
22,2,1,0,0,0.34666,1
22,6,1,0,1,0.32636,1
22,5,0,0,0,0.35917,1
22,1,0,0,0,0.34968,1
22,2,0,0,1,0.26561,1
22,5,1,0,1,0.26291,1
22,5,0,0,1,0.33081,1
22,2,1,0,1,0.22336,1
22,3,0,0,0,0.18307,1
22,1,0,0,1,0.24393,1
22,4,0,0,0,0.22913,1
22,3,1,0,0,0.27706,1
22,1,1,0,1,0.28725,1
22,6,0,0,0,0.2876,1
22,5,1,0,1,0.28754,1
22,6,1,0,1,0.2301,1
22,4,1,0,0,0.23867,1
22,2,0,0,0,0.18307,1
22,4,1,0,0,0.24793,1
22,3,0,0,0,0.30039,1
22,1,1,0,0,0.23022,1
22,2,0,0,0,0.18307,1
22,3,1,0,0,0.19221,1
22,4,0,0,1,0.18551,1
22,5,0,0,1,0.23618,1
22,1,0,0,0,0.26741,1
22,2,1,0,0,0.18392,1
22,6,0,0,0,0.21639,1
22,5,1,0,0,0.26099,1
22,6,1,0,1,0.23025,1
22,3,0,0,0,0.24277,1
22,1,0,0,0,0.28624,1
22,3,1,0,0,0.1867,1
22,6,1,0,0,0.23058,1
22,2,1,0,1,0.18307,1
23,6,0,0,0,1.5643,1
23,5,1,0,1,0.92623,1
23,4,1,0,1,0.88549,1
23,5,0,0,0,0.66805,1
23,3,1,0,1,0.4199,1
23,6,1,0,1,0.63773,1
23,2,0,0,0,0.50125,1
23,2,1,0,1,0.37225,1
23,1,1,0,1,0.44102,1
23,1,0,0,0,0.29167,1
23,3,0,0,0,NaN,1
23,4,0,0,0,NaN,1
23,5,1,0,1,0.39198,1
23,2,1,0,1,0.50018,1
23,3,0,0,0,0.34321,1
23,1,1,0,1,0.28579,1
23,6,0,0,0,0.3351,1
23,4,1,0,1,0.26268,1
23,6,1,0,1,0.37869,1
23,5,0,0,0,0.32231,1
23,4,0,0,0,0.25928,1
23,3,1,0,1,0.36608,1
23,2,0,0,0,0.326,1
23,1,0,0,0,0.33062,1
23,1,1,0,1,0.3385,1
23,3,0,0,0,0.36712,1
23,5,0,0,0,0.60977,1
23,3,1,0,1,0.2557,1
23,4,0,0,0,0.2442,1
23,2,1,0,1,0.24225,1
23,6,0,0,0,0.20679,1
23,4,1,0,1,0.31212,1
23,1,0,0,0,0.26049,1
23,6,1,0,1,0.28329,1
23,2,0,0,0,0.31392,1
23,5,1,0,1,0.28121,1
23,6,0,0,0,0.31243,1
23,1,0,0,0,0.37038,1
23,6,1,0,1,0.33749,1
23,1,1,0,1,0.2316,1
23,2,0,0,0,0.20484,1
23,5,0,0,0,0.32283,1
23,2,1,0,1,0.28283,1
23,5,1,0,1,0.28784,1
23,3,0,0,0,0.43361,1
23,3,1,0,1,0.32123,1
23,4,0,0,0,0.65582,1
23,4,1,0,1,0.32779,1
23,3,0,0,0,0.279,1
23,5,0,0,0,0.22825,1
23,2,0,0,0,0.3164,1
23,4,1,0,1,0.18307,1
23,1,0,0,0,0.27205,1
23,4,0,0,0,0.44998,1
23,5,1,0,1,0.40518,1
23,2,1,0,1,0.39405,1
23,6,0,0,0,0.59105,1
23,6,1,0,1,0.33769,1
23,3,1,0,1,0.48889,1
23,1,1,0,1,0.45854,1
23,6,0,0,0,0.43671,1
23,3,1,0,1,0.27134,1
23,2,0,0,0,0.26858,1
23,2,1,0,1,0.37386,1
23,6,1,0,1,0.29572,1
23,3,0,0,0,0.28146,1
23,1,0,0,0,0.23626,1
23,5,1,0,1,0.22215,1
23,5,0,0,0,0.26151,1
23,4,0,0,0,0.21198,1
23,1,1,0,1,0.20338,1
23,4,1,0,1,0.33449,1
23,3,0,0,0,0.22334,1
23,2,0,0,0,0.34084,1
23,4,0,0,0,0.22707,1
23,1,1,0,1,0.24982,1
23,5,1,0,1,0.279,1
24,4,1,0,1,1.0959,1
24,2,1,0,0,0.99335,1
24,3,1,0,1,1.413,1
24,1,0,0,0,0.67567,1
24,6,1,0,1,1.1484,1
24,5,0,0,0,0.53699,1
24,2,0,0,0,0.55555,1
24,5,1,0,1,0.70151,1
24,4,0,0,0,0.91338,1
24,6,0,0,1,0.58052,1
24,1,1,0,0,1.1672,1
24,3,0,0,1,0.70375,1
24,4,1,0,0,0.87766,1
24,2,0,0,1,0.7049,1
24,3,1,0,1,1.0321,1
24,5,1,0,1,0.7087,1
24,5,0,0,1,0.79923,1
24,6,1,0,0,0.6271,1
24,3,0,0,1,0.39838,1
24,1,0,0,1,0.48346,1
24,2,1,0,0,0.57291,1
24,1,1,0,0,0.44217,1
24,4,0,0,1,0.46785,1
24,6,0,0,1,0.50199,1
24,2,1,0,0,0.582,1
24,2,0,0,1,1.5445,1
24,4,1,0,1,0.96099,1
24,4,0,0,1,0.5143,1
24,1,1,0,0,0.45551,1
24,1,0,0,1,0.30942,1
24,5,1,0,0,0.65847,1
24,3,1,0,0,0.33993,1
24,6,1,0,0,0.18307,1
24,3,0,0,1,0.57307,1
24,6,0,0,1,0.58361,1
24,5,0,0,1,0.33752,1
24,3,1,0,0,0.4968,1
24,5,0,0,1,0.34777,1
24,1,1,0,0,0.67185,1
24,5,1,0,0,0.39589,1
24,1,0,0,1,0.43516,1
24,3,0,0,1,0.39976,1
24,6,0,0,1,0.34568,1
24,2,1,0,0,0.53206,1
24,4,0,0,1,0.38219,1
24,4,1,0,0,0.37344,1
24,6,1,0,0,0.30997,1
24,2,0,0,1,0.36663,1
24,4,1,0,0,0.34223,1
24,4,0,0,1,1.1271,1
24,2,0,0,1,0.42504,1
24,1,1,0,0,0.20293,1
24,5,0,0,1,0.27695,1
24,1,0,0,1,0.30553,1
24,5,1,0,0,0.4994,1
24,6,1,0,0,0.36202,1
24,3,0,0,1,0.46052,1
24,2,1,0,0,0.27842,1
24,6,0,0,0,0.73359,1
24,3,1,0,0,1.2983,1
24,4,0,0,0,0.92678,1
24,6,1,0,1,0.90261,1
24,1,0,0,1,0.59726,1
24,3,0,0,1,0.68131,1
24,4,1,0,0,0.93915,1
24,6,0,0,0,0.42173,1
24,2,1,0,1,0.86434,1
24,3,1,0,0,0.50151,1
24,2,0,0,1,0.37882,1
24,5,1,0,0,0.26078,1
24,5,0,0,1,0.3851,1
24,1,1,0,0,0.43516,1
24,6,0,0,1,0.65475,1
24,4,0,0,1,0.43835,1
24,2,1,0,0,0.2896,1
24,5,0,0,1,0.37485,1
25,4,1,0,1,1.5088,1
25,6,0,0,0,2.2287,1
25,5,1,0,1,1.6433,1
25,2,1,0,1,1.5657,1
25,6,1,0,1,1.9275,1
25,5,0,0,1,2.1632,1
25,1,0,0,0,1.1854,1
25,3,0,0,0,1.5919,1
25,1,1,0,1,1.4625,1
25,3,1,0,0,2.4393,1
25,2,0,0,1,1.2882,1
25,4,0,0,0,0.71443,1
25,1,1,0,0,0.77207,1
25,3,1,0,1,0.5498,1
25,3,0,0,1,0.51785,1
25,4,0,0,0,0.50108,1
25,1,0,0,0,2.0963,1
25,6,1,0,1,2.7361,1
25,4,1,0,0,2.8752,1
25,6,0,0,0,1.8755,1
25,2,0,0,1,0.9628,1
25,5,1,0,0,0.93817,1
25,5,0,0,1,1.1614,1
25,2,1,0,0,1.5258,1
25,2,0,0,1,0.46925,1
25,4,0,0,0,0.70175,1
25,2,1,0,1,1.1171,1
25,3,0,0,0,0.99058,1
25,4,1,0,1,0.70936,1
25,6,0,0,1,0.65149,1
25,1,0,0,0,0.62263,1
25,1,1,0,0,0.28165,1
25,5,1,0,1,0.3698,1
25,5,0,0,1,0.36431,1
25,3,1,0,1,1.5683,1
25,6,1,0,0,0.71281,1
25,3,0,0,0,0.36471,1
25,4,1,0,1,0.86255,1
25,3,1,0,0,0.66038,1
25,1,1,0,0,1.2216,1
25,6,0,0,0,1.0828,1
25,4,0,0,0,0.69954,1
25,2,1,0,1,0.45062,1
25,6,1,0,0,0.68337,1
25,5,0,0,1,0.50724,1
25,1,0,0,1,0.28913,1
25,2,0,0,1,0.37448,1
25,5,1,0,0,0.69971,1
25,5,0,0,1,0.51398,1
25,2,1,0,0,NaN,1
25,3,0,0,1,0.73527,1
25,1,0,0,0,0.21185,1
25,4,0,0,0,0.61145,1
25,3,1,0,0,0.49428,1
25,1,1,0,1,0.44498,1
25,6,0,0,1,0.3782,1
25,5,1,0,1,0.48422,1
25,6,1,0,0,0.26259,1
25,4,1,0,1,0.36905,1
25,2,0,0,1,0.33446,1
25,4,1,0,1,0.49117,1
25,3,0,0,0,1.1909,1
25,1,1,0,1,0.58137,1
25,2,0,0,0,0.49872,1
25,3,1,0,1,0.28393,1
25,4,0,0,0,0.58148,1
25,5,0,0,0,0.21325,1
25,1,0,0,0,0.28112,1
25,2,1,0,1,0.62573,1
25,6,0,0,0,1.4356,1
25,5,1,0,1,0.66015,1
25,6,1,0,1,0.48137,1
25,3,0,0,0,0.40861,1
25,1,0,0,0,0.40261,1
25,3,1,0,1,0.37509,1
25,6,1,0,1,0.32903,1
25,2,1,0,1,0.24016,1
26,6,0,0,0,1.9479,1
26,5,0,0,0,1.4158,1
26,6,1,0,1,1.0124,1
26,4,0,0,1,0.69764,1
26,3,0,0,1,0.63263,1
26,3,1,0,0,0.88069,1
26,1,1,0,0,1.26,1
26,2,0,0,1,1.1283,1
26,5,1,0,0,1.2211,1
26,2,1,0,0,0.91629,1
26,4,1,0,1,1.0756,1
26,1,0,0,0,0.85474,1
26,3,1,0,1,0.80256,1
26,6,0,0,0,0.54253,1
26,4,1,0,0,0.52449,1
26,1,0,0,1,0.94966,1
26,2,1,0,0,0.78898,1
26,2,0,0,1,0.80865,1
26,5,1,0,0,0.62023,1
26,3,0,0,1,1.0244,1
26,5,0,0,1,0.65125,1
26,6,1,0,0,0.56031,1
26,4,0,0,1,0.97241,1
26,1,1,0,0,0.56803,1
26,6,0,0,0,0.97603,1
26,2,1,0,1,0.51999,1
26,4,0,0,0,0.71327,1
26,1,0,0,0,0.55714,1
26,3,0,0,0,0.6099,1
26,3,1,0,1,0.84839,1
26,5,0,0,0,0.74284,1
26,6,1,0,1,0.60345,1
26,2,0,0,1,0.45277,1
26,1,1,0,0,0.41602,1
26,5,1,0,0,0.77725,1
26,4,1,0,0,0.63058,1
26,4,0,0,0,1.1131,1
26,4,1,0,1,0.8377,1
26,1,1,0,1,0.77437,1
26,2,1,0,1,0.50744,1
26,2,0,0,1,0.84606,1
26,3,1,0,0,0.53996,1
26,6,0,0,1,0.95367,1
26,5,1,0,0,0.84956,1
26,3,0,0,0,0.38236,1
26,5,0,0,0,0.50805,1
26,1,0,0,1,0.34419,1
26,6,1,0,1,0.38412,1
26,3,0,0,0,0.56002,1
26,1,1,0,0,0.3566,1
26,2,1,0,1,0.32783,1
26,4,1,0,0,0.31944,1
26,1,0,0,1,0.51278,1
26,6,0,0,1,0.42555,1
26,6,1,0,0,0.57875,1
26,5,1,0,0,1.1853,1
26,3,1,0,0,3.0251,1
26,5,0,0,1,0.2673,1
26,4,0,0,0,0.42545,1
26,2,0,0,0,0.40248,1
26,1,1,0,1,0.49249,1
26,5,0,0,0,0.39114,1
26,1,0,0,1,0.72553,1
26,5,1,0,0,0.44306,1
26,2,1,0,0,0.71202,1
26,4,0,0,1,0.63937,1
26,2,0,0,1,NaN,1
26,6,0,0,1,0.30286,1
26,6,1,0,0,0.55234,1
26,4,1,0,1,1.7555,1
26,3,0,0,0,0.69736,1
26,3,1,0,1,1.193,1
26,6,0,0,0,0.59706,1
26,2,1,0,0,0.53496,1
26,5,1,0,0,0.61101,1
26,6,1,0,0,0.23861,1
26,4,0,0,1,0.49119,1
26,3,0,0,1,0.80858,1
27,4,0,0,1,0.54048,1
27,3,1,0,1,0.97504,1
27,4,1,0,1,0.18307,1
27,6,1,0,1,0.18307,1
27,3,0,0,0,NaN,1
27,2,1,0,1,0.26209,1
27,1,0,0,0,0.29137,1
27,5,1,0,1,0.19855,1
27,2,0,0,0,0.31919,1
27,1,1,0,1,0.18307,1
27,5,0,0,0,0.18307,1
27,6,0,0,0,0.18311,1
27,2,1,0,1,NaN,1
27,4,1,0,1,NaN,1
27,1,0,0,0,0.18307,1
27,5,0,0,0,0.18307,1
27,1,1,0,1,0.18307,1
27,2,0,0,0,0.18307,1
27,5,1,0,1,0.18307,1
27,6,0,0,0,0.18307,1
27,3,0,0,0,0.18307,1
27,3,1,0,1,0.18307,1
27,4,0,0,0,0.18307,1
27,6,1,0,1,0.41574,1
27,2,0,0,0,0.18307,1
27,3,0,0,0,0.18309,1
27,6,1,0,1,0.18307,1
27,4,1,0,1,0.18307,1
27,1,1,0,1,NaN,1
27,4,0,0,0,0.79716,1
27,6,0,0,0,0.36707,1
27,3,1,0,1,0.18307,1
27,5,0,0,0,1.0335,1
27,1,0,0,0,NaN,1
27,5,1,0,1,2.7939,1
27,2,1,0,1,0.51439,1
27,3,0,0,0,1.4304,1
27,6,1,0,1,NaN,1
27,4,1,0,1,0.46881,1
27,5,1,0,1,0.40143,1
27,4,0,0,0,NaN,1
27,1,1,0,1,1.1318,1
27,6,0,0,0,0.99917,1
27,2,0,0,0,0.18307,1
27,1,0,0,0,NaN,1
27,2,1,0,1,0.88553,1
27,5,0,0,0,0.85348,1
27,3,1,0,1,0.76228,1
27,3,0,0,0,NaN,1
27,4,1,0,1,NaN,1
27,2,0,0,0,2.9693,1
27,1,1,0,1,2.0876,1
27,1,0,0,0,NaN,1
27,3,1,0,1,NaN,1
27,4,0,0,0,NaN,1
27,2,1,0,1,NaN,1
27,6,0,0,0,NaN,1
27,6,1,0,1,NaN,1
27,5,1,0,1,0.18307,1
27,5,0,0,0,0.18307,1
27,2,1,0,1,3.1091,1
27,6,0,0,0,3.1432,1
27,5,0,0,0,0.69842,1
27,2,0,0,0,1.5303,1
27,4,1,0,1,0.24419,1
27,3,1,0,1,0.43812,1
27,4,0,0,0,NaN,1
27,6,1,0,1,1.2291,1
27,1,0,0,0,0.71404,1
27,5,1,0,1,0.91807,1
27,3,0,0,0,2.6632,1
27,1,1,0,1,0.36212,1
27,2,0,0,0,0.50351,1
27,4,1,0,1,0.18307,1
27,2,1,0,1,NaN,1
27,1,0,0,0,0.47006,1
27,6,1,0,1,0.23056,1
27,3,0,0,0,NaN,1
28,3,1,0,1,0.79238,1
28,2,0,0,0,0.55173,1
28,1,1,0,1,0.77896,1
28,6,1,0,1,0.80356,1
28,2,1,0,1,0.69411,1
28,6,0,0,0,0.53007,1
28,5,1,0,1,0.63057,1
28,1,0,0,0,0.78987,1
28,4,1,0,1,0.74633,1
28,4,0,0,0,0.59564,1
28,3,0,0,0,0.66696,1
28,5,0,0,0,0.73594,1
28,3,1,0,1,0.59317,1
28,5,0,0,0,0.63391,1
28,2,1,0,1,0.85251,1
28,6,0,0,0,1.019,1
28,4,0,0,0,0.64225,1
28,1,1,0,1,0.604,1
28,5,1,0,1,0.55934,1
28,6,1,0,1,0.81914,1
28,1,0,0,0,0.71049,1
28,2,0,0,0,0.73593,1
28,3,0,0,0,0.52102,1
28,4,1,0,1,0.75427,1
28,2,0,0,0,0.6254,1
28,6,0,0,0,0.78075,1
28,2,1,0,1,0.84266,1
28,6,1,0,1,0.919,1
28,3,1,0,1,1.1437,1
28,5,0,0,0,0.78954,1
28,4,0,0,0,0.69865,1
28,3,0,0,0,0.74612,1
28,5,1,0,1,0.69672,1
28,1,1,0,1,0.81579,1
28,4,1,0,1,0.79914,1
28,1,0,0,0,0.83039,1
28,5,1,0,1,0.52622,1
28,2,1,0,1,0.57139,1
28,6,1,0,1,0.55189,1
28,2,0,0,0,0.54668,1
28,1,0,0,0,0.60321,1
28,4,1,0,1,0.79572,1
28,5,0,0,0,0.55567,1
28,6,0,0,0,0.52184,1
28,1,1,0,1,0.60623,1
28,3,1,0,1,1.1454,1
28,3,0,0,0,0.8951,1
28,4,0,0,0,0.57966,1
28,2,1,0,1,0.59488,1
28,5,0,0,0,2.6289,1
28,1,1,0,1,0.48143,1
28,3,1,0,1,0.52466,1
28,1,0,0,0,0.49672,1
28,6,0,0,0,0.66587,1
28,6,1,0,1,0.79345,1
28,5,1,0,1,0.56236,1
28,3,0,0,0,0.54694,1
28,4,0,0,0,0.49823,1
28,2,0,0,0,0.40813,1
28,4,1,0,1,0.42718,1
28,5,0,0,0,0.48464,1
28,4,1,0,1,0.4318,1
28,3,0,0,0,0.50269,1
28,4,0,0,0,0.5643,1
28,5,1,0,1,0.51682,1
28,2,1,0,1,0.42879,1
28,1,0,0,0,0.45254,1
28,6,1,0,1,0.49856,1
28,1,1,0,1,0.54386,1
28,2,0,0,0,0.39785,1
28,3,1,0,1,0.76485,1
28,6,0,0,0,0.46293,1
28,1,1,0,1,0.64211,1
28,5,0,0,0,0.4961,1
28,6,0,0,0,0.45593,1
28,1,0,0,0,0.56988,1
28,3,1,0,1,0.47702,1
28,4,1,0,1,0.5871,1
29,6,0,0,0,0.8945,1
29,5,0,0,0,0.61273,1
29,6,1,0,1,1.2144,1
29,4,0,0,0,0.52118,1
29,3,0,0,0,0.40839,1
29,3,1,0,1,0.32947,1
29,1,1,0,1,0.23607,1
29,2,0,0,0,0.2195,1
29,5,1,0,1,0.42343,1
29,2,1,0,1,0.38183,1
29,4,1,0,1,0.99711,1
29,1,0,0,0,0.28062,1
29,3,1,0,1,0.36229,1
29,6,0,0,0,0.20849,1
29,4,1,0,1,0.27624,1
29,1,0,0,0,0.2569,1
29,2,1,0,1,0.2522,1
29,2,0,0,0,0.24206,1
29,5,1,0,1,0.22268,1
29,3,0,0,0,0.19141,1
29,5,0,0,0,0.28245,1
29,6,1,0,1,0.18307,1
29,4,0,0,0,0.40574,1
29,1,1,0,1,0.47653,1
29,6,0,0,0,0.36176,1
29,2,1,0,1,0.45212,1
29,4,0,0,0,0.31479,1
29,1,0,0,0,0.37018,1
29,3,0,0,0,0.28195,1
29,3,1,0,1,0.22002,1
29,5,0,0,0,0.30707,1
29,6,1,0,1,0.42315,1
29,2,0,0,0,0.37982,1
29,1,1,0,1,0.40224,1
29,5,1,0,1,0.3782,1
29,4,1,0,1,0.39569,1
29,4,0,0,0,0.40487,1
29,4,1,0,1,0.29879,1
29,1,1,0,1,0.27399,1
29,2,1,0,1,0.18307,1
29,2,0,0,0,0.18307,1
29,3,1,0,1,0.18307,1
29,6,0,0,0,0.18307,1
29,5,1,0,1,0.38296,1
29,3,0,0,0,0.27434,1
29,5,0,0,0,0.3737,1
29,1,0,0,0,0.27561,1
29,6,1,0,1,0.28554,1
29,3,0,0,0,0.1831,1
29,1,1,0,1,0.18307,1
29,2,1,0,1,0.23985,1
29,4,1,0,1,0.29862,1
29,1,0,0,0,0.26797,1
29,6,0,0,0,0.18307,1
29,6,1,0,1,0.64625,1
29,5,1,0,1,0.61874,1
29,3,1,0,1,0.41703,1
29,5,0,0,0,0.3589,1
29,4,0,0,0,0.482,1
29,2,0,0,0,0.57212,1
29,1,1,0,1,0.54599,1
29,5,0,0,0,0.38268,1
29,1,0,0,0,0.48983,1
29,5,1,0,1,0.37578,1
29,2,1,0,1,0.24002,1
29,4,0,0,0,0.37436,1
29,2,0,0,0,0.34764,1
29,6,0,0,0,0.54605,1
29,6,1,0,1,0.43865,1
29,4,1,0,1,0.44145,1
29,3,0,0,0,0.30144,1
29,3,1,0,1,0.32449,1
29,6,0,0,0,0.18307,1
29,2,1,0,1,0.19644,1
29,5,1,0,1,0.24631,1
29,6,1,0,1,0.25162,1
29,4,0,0,0,0.27545,1
29,3,0,0,0,0.25293,1
30,3,1,0,1,1.987,1
30,2,0,0,0,2.2642,1
30,1,1,0,1,0.83798,1
30,6,1,0,0,1.6098,1
30,2,1,0,1,1.0619,1
30,6,0,0,0,1.0884,1
30,5,1,0,1,0.78967,1
30,1,0,0,1,1.5475,1
30,4,1,0,0,1.71,1
30,4,0,0,0,0.6886,1
30,3,0,0,1,0.80919,1
30,5,0,0,1,0.85114,1
30,3,1,0,1,0.61635,1
30,5,0,0,1,0.60225,1
30,2,1,0,1,0.55405,1
30,6,0,0,1,1.38,1
30,4,0,0,0,1.1779,1
30,1,1,0,1,1.2545,1
30,5,1,0,1,1.1457,1
30,6,1,0,0,0.44626,1
30,1,0,0,1,1.4194,1
30,2,0,0,1,1.2828,1
30,3,0,0,1,1.7678,1
30,4,1,0,0,1.1805,1
30,2,0,0,0,0.84841,1
30,6,0,0,0,0.31089,1
30,2,1,0,0,0.42283,1
30,6,1,0,0,0.26501,1
30,3,1,0,0,0.20749,1
30,5,0,0,1,0.51015,1
30,4,0,0,1,0.45603,1
30,3,0,0,1,0.39845,1
30,5,1,0,0,0.29507,1
30,1,1,0,1,0.24606,1
30,4,1,0,1,0.41293,1
30,1,0,0,0,0.4357,1
30,5,1,0,1,0.36759,1
30,2,1,0,0,0.2047,1
30,6,1,0,0,0.28182,1
30,2,0,0,1,0.26533,1
30,1,0,0,0,0.18307,1
30,4,1,0,0,0.21802,1
30,5,0,0,1,NaN,1
30,6,0,0,1,0.61034,1
30,1,1,0,1,1.1756,1
30,3,1,0,1,0.76207,1
30,3,0,0,0,0.48332,1
30,4,0,0,0,1.2039,1
30,2,1,0,1,2.4905,1
30,5,0,0,1,0.72572,1
30,1,1,0,1,0.36303,1
30,3,1,0,1,0.22407,1
30,1,0,0,0,0.44537,1
30,6,0,0,0,0.18307,1
30,6,1,0,0,0.58063,1
30,5,1,0,1,0.60076,1
30,3,0,0,1,0.53458,1
30,4,0,0,0,0.59765,1
30,2,0,0,0,0.36772,1
30,4,1,0,1,0.28031,1
30,5,0,0,0,0.2243,1
30,4,1,0,0,NaN,1
30,3,0,0,1,0.44342,1
30,4,0,0,0,0.74128,1
30,5,1,0,1,0.41184,1
30,2,1,0,1,1.0019,1
30,1,0,0,0,0.3624,1
30,6,1,0,1,0.20565,1
30,1,1,0,1,NaN,1
30,2,0,0,1,0.29285,1
30,3,1,0,1,0.21484,1
30,6,0,0,0,0.18307,1
30,1,1,0,1,0.25804,1
30,5,0,0,0,0.28583,1
30,6,0,0,0,0.90855,1
30,1,0,0,0,0.69115,1
30,3,1,0,0,0.87976,1
30,4,1,0,0,0.68566,1
31,6,0,0,0,NaN,1
31,5,0,0,1,1.8243,1
31,6,1,0,1,1.571,1
31,4,0,0,1,0.92674,1
31,3,0,0,0,0.55863,1
31,3,1,0,0,0.44672,1
31,1,1,0,1,0.93045,1
31,2,0,0,0,1.6472,1
31,5,1,0,0,1.3515,1
31,2,1,0,0,1.2122,1
31,4,1,0,0,0.61143,1
31,1,0,0,0,0.34668,1
31,3,1,0,0,1.2597,1
31,6,0,0,1,0.62641,1
31,4,1,0,1,0.53169,1
31,1,0,0,1,0.18307,1
31,2,1,0,1,0.21754,1
31,2,0,0,1,0.18307,1
31,5,1,0,1,0.18307,1
31,3,0,0,0,NaN,1
31,5,0,0,1,0.76904,1
31,6,1,0,1,0.32223,1
31,4,0,0,1,0.18307,1
31,1,1,0,1,0.18307,1
31,6,0,0,1,0.18307,1
31,2,1,0,1,0.2507,1
31,4,0,0,1,0.33769,1
31,1,0,0,0,0.57033,1
31,3,0,0,1,0.62035,1
31,3,1,0,0,0.18307,1
31,5,0,0,1,0.33892,1
31,6,1,0,0,0.41156,1
31,2,0,0,1,0.53217,1
31,1,1,0,1,0.20757,1
31,5,1,0,1,0.36066,1
31,4,1,0,0,0.33395,1
31,4,0,0,0,0.18307,1
31,4,1,0,1,0.21969,1
31,1,1,0,1,0.18307,1
31,2,1,0,1,0.18307,1
31,2,0,0,1,NaN,1
31,3,1,0,1,0.18307,1
31,6,0,0,1,0.78788,1
31,5,1,0,1,NaN,1
31,3,0,0,1,0.18307,1
31,5,0,0,0,0.18307,1
31,1,0,0,1,0.21485,1
31,6,1,0,1,0.18307,1
31,3,0,0,0,0.18307,1
31,1,1,0,1,0.50022,1
31,2,1,0,1,0.30744,1
31,4,1,0,1,0.25053,1
31,1,0,0,0,0.23992,1
31,6,0,0,1,0.22131,1
31,6,1,0,0,0.18309,1
31,5,1,0,1,0.33895,1
31,3,1,0,0,0.18309,1
31,5,0,0,1,0.18307,1
31,4,0,0,0,0.24936,1
31,2,0,0,1,0.18307,1
31,1,1,0,1,0.24056,1
31,5,0,0,1,NaN,1
31,1,0,0,1,0.23368,1
31,5,1,0,1,NaN,1
31,2,1,0,0,0.70613,1
31,4,0,0,0,NaN,1
31,2,0,0,0,0.26215,1
31,6,0,0,0,0.66241,1
31,6,1,0,1,0.44185,1
31,4,1,0,1,0.42426,1
31,3,0,0,1,0.18307,1
