Subject,Distance,Context,Style,Item,ClassRef,RT,Vis
3,3,0,1,3,1,1.0741,2
3,2,0,1,4,0,0.9061,4
3,1,0,1,5,0,0.88471,4
3,3,0,1,2,0,1.1506,4
3,1,1,1,3,1,1.2498,3
3,2,0,1,4,0,0.81268,4
3,3,0,1,5,0,0.82328,4
3,3,1,1,6,1,0.83921,3
3,2,0,1,2,0,0.98626,3
3,2,1,1,6,1,0.98035,4
3,3,1,1,3,1,0.87331,3
3,1,0,1,2,0,0.75792,4
3,3,0,1,4,0,0.62051,4
3,1,0,1,1,0,0.8703,4
3,2,1,1,2,0,1.3143,4
3,3,1,1,5,0,0.91477,1
3,1,0,1,6,1,0.81125,3
3,2,1,1,5,1,0.93048,4
3,1,0,1,4,0,0.70087,4
3,1,0,1,5,0,0.92771,4
3,3,0,1,3,0,1.5783,4
3,3,1,1,1,1,0.88396,4
3,1,1,1,1,1,0.96054,4
3,2,1,1,4,0,0.78912,3
3,3,1,1,2,1,1.2837,4
3,1,0,1,3,0,1.1288,4
3,2,0,1,1,0,0.71717,4
3,2,0,1,3,0,1.0163,4
3,3,0,1,6,1,1.0363,4
3,1,1,1,2,0,1.2421,3
3,1,1,1,4,1,0.99473,4
3,3,0,1,1,0,0.83334,4
3,3,1,1,4,0,1.6822,1
3,1,1,1,5,1,0.78486,4
3,3,0,1,2,0,1.3476,4
3,2,0,1,6,1,0.80811,4
3,2,1,1,3,0,1.3565,3
3,1,1,1,6,1,0.78256,4
3,2,1,1,1,1,1.0977,4
3,2,0,1,5,0,0.90945,4
3,1,0,1,4,0,0.95411,4
3,1,0,1,6,1,1.2047,3
3,1,0,1,3,0,1.1731,4
3,2,1,1,1,1,0.74249,4
3,1,1,1,3,0,1.2602,4
3,1,0,1,2,0,0.72405,4
3,3,0,1,1,0,0.74137,4
3,3,0,1,5,0,0.78514,4
3,2,1,1,4,1,1.4644,1
3,1,0,1,1,0,0.70405,4
3,3,1,1,5,1,1.0262,4
3,2,0,1,1,0,0.916,4
3,1,1,1,2,0,1.3344,4
3,2,1,1,5,1,0.95077,4
3,2,1,1,2,0,0.94667,3
3,3,1,1,1,0,1.8144,3
3,3,0,1,6,1,0.98406,3
3,1,0,1,5,0,0.81919,4
3,3,1,1,2,0,1.0599,1
3,1,1,1,6,1,0.942,4
3,2,0,1,4,0,0.69347,4
3,3,0,1,3,0,1.3388,4
3,1,1,1,4,1,1.1855,4
3,3,1,1,6,1,0.91856,4
3,2,0,1,5,0,0.70393,4
3,2,0,1,2,0,0.75446,4
3,2,1,1,6,1,0.79434,4
3,3,0,1,2,0,0.88486,4
3,2,0,1,6,1,1.4821,4
3,3,1,1,4,1,2.0353,4
3,1,1,1,5,1,0.78015,4
3,1,1,1,1,1,0.9431,4
3,3,1,1,3,1,1.0971,4
3,3,0,1,4,0,0.75163,4
3,2,1,1,3,1,1.0214,4
3,3,0,1,2,0,0.75865,4
3,2,0,1,4,0,1.1731,4
3,2,1,1,2,0,0.86229,4
3,3,1,1,6,1,1.019,4
3,2,1,1,6,1,0.74816,4
3,3,0,1,4,0,1.1574,4
3,3,0,1,6,1,0.82382,4
3,2,0,1,6,1,0.75437,4
3,1,1,1,1,1,0.79764,4
3,2,0,1,5,0,0.80145,4
3,1,1,1,2,0,0.77687,4
3,1,0,1,5,0,0.7547,4
3,3,1,1,3,1,1.0533,3
3,3,1,1,5,0,0.87568,4
3,2,1,1,1,1,1.4162,4
3,1,0,1,4,0,0.77295,4
3,2,0,1,2,0,0.82011,4
3,1,1,1,5,1,1.8918,4
3,1,1,1,6,1,1.5151,4
3,1,1,1,3,1,1.2502,3
3,2,0,1,3,0,1.4252,4
3,1,0,1,1,0,0.70272,4
3,3,0,1,5,0,0.96166,4
3,3,1,1,2,0,0.78892,4
3,3,0,1,3,1,0.87475,3
3,3,1,1,4,1,1.8839,3
3,2,1,1,5,1,1.2812,4
3,1,0,1,3,0,1.4356,4
3,1,0,1,2,0,0.91562,4
3,3,0,1,1,0,0.7286,4
3,2,1,1,4,1,1.2699,4
3,1,0,1,6,1,1.3489,2
3,1,1,1,4,1,1.5522,4
3,3,1,1,1,1,0.92171,4
3,2,1,1,5,1,0.78178,4
3,2,1,1,6,1,1.3609,2
3,2,0,1,3,0,0.9955,3
3,3,0,1,2,0,1.3687,4
3,2,1,1,3,1,0.97381,4
3,1,1,1,1,1,0.9903,4
3,3,1,1,4,1,0.95043,4
3,3,0,1,1,0,1.3526,4
3,3,1,1,1,1,0.87384,4
3,3,1,1,3,0,1.1743,4
3,1,0,1,4,0,0.79729,4
3,2,0,1,2,0,1.1485,4
3,1,0,1,5,0,0.82104,4
3,2,1,1,2,0,1.3648,4
3,3,0,1,4,0,0.74592,4
3,1,1,1,5,1,1.2706,4
3,3,0,1,6,1,1.3844,4
3,1,1,1,3,1,1.7902,4
3,1,0,1,6,1,1.4175,4
3,3,1,1,2,0,1.0213,4
3,3,0,1,3,0,1.2752,4
3,1,1,1,6,1,0.88054,4
3,2,0,1,4,0,0.67909,4
3,3,1,1,6,1,2.0716,4
3,1,0,1,3,0,0.66873,4
3,1,0,1,2,0,1.0412,4
3,1,1,1,4,1,0.95917,4
3,1,0,1,1,0,0.65649,4
3,2,1,1,4,1,1.0345,4
3,2,0,1,5,0,0.71091,4
3,2,0,1,1,0,0.90294,4
3,3,0,1,5,0,0.82128,4
3,2,0,1,6,1,0.7406,4
3,2,1,1,1,1,1.6024,4
3,3,1,1,5,1,0.87096,4
3,2,1,1,2,0,1.0102,4
3,2,0,1,3,0,1.2175,4
3,1,0,1,4,0,0.65062,4
3,3,1,1,1,1,1.0752,4
3,2,0,1,4,0,0.54057,4
3,2,0,1,1,0,0.87501,4
3,2,1,1,4,1,0.72567,4
3,2,1,1,3,0,1.0896,4
3,3,1,1,5,0,1.126,4
3,1,0,1,2,0,0.81331,4
3,2,1,1,1,1,0.91387,4
3,3,0,1,3,0,0.86767,4
3,1,0,1,6,1,0.83153,4
3,3,1,1,3,1,0.83867,4
3,3,0,1,6,1,0.76179,3
3,1,1,1,2,0,0.81636,4
3,3,0,1,5,0,0.73705,4
3,2,0,1,6,1,0.78162,3
3,2,0,1,5,0,0.75211,4
3,3,1,1,4,1,1.6346,4
3,1,0,1,3,0,1.0443,4
3,1,1,1,4,1,0.75505,4
3,1,1,1,5,1,1.1222,4
3,3,0,1,2,1,0.77808,2
3,3,0,1,1,0,0.74105,4
3,1,1,1,6,1,0.89491,4
3,1,0,1,5,0,1.1177,3
3,3,1,1,6,1,0.83932,4
3,1,1,1,1,1,0.97663,4
3,3,0,1,4,0,0.63665,4
3,2,1,1,5,1,0.83521,4
3,1,1,1,3,0,0.78036,3
3,3,1,1,2,0,0.80749,4
3,1,0,1,1,0,0.7713,4
3,2,1,1,6,1,1.1348,3
3,2,0,1,2,0,0.61856,4
3,3,1,1,6,1,0.74298,4
3,1,1,1,3,0,0.94083,4
3,2,0,1,1,0,0.73198,4
3,2,0,1,2,0,1.3753,3
3,3,1,1,5,1,0.68828,4
3,2,1,1,1,1,1.0743,4
3,2,0,1,5,0,0.74892,4
3,3,1,1,3,1,1.1254,4
3,3,0,1,6,1,0.77468,3
3,2,1,1,5,1,0.70251,4
3,3,0,1,3,0,0.98169,3
3,1,1,1,4,1,1.1382,4
3,3,1,1,1,1,0.8114,4
3,1,0,1,6,1,1.1455,4
3,3,1,1,4,1,1.1346,4
3,3,1,1,2,1,1.6924,3
3,3,0,1,2,0,1.5116,3
3,1,0,1,4,0,0.61124,4
3,1,0,1,3,0,0.87931,4
3,2,1,1,2,0,0.99453,4
3,1,0,1,1,0,0.76832,4
3,2,0,1,4,0,0.63575,4
3,1,1,1,6,1,0.86313,4
3,1,0,1,2,0,0.88887,4
3,2,0,1,6,1,1.2908,4
3,1,1,1,5,0,0.82854,4
3,1,1,1,2,0,0.74182,4
3,3,0,1,1,0,0.71977,4
3,2,1,1,3,1,1.3601,3
3,3,0,1,4,0,0.63928,4
3,1,0,1,5,0,0.80235,4
3,2,0,1,3,0,1.1883,4
3,1,1,1,1,1,0.79545,4
3,3,0,1,5,0,0.66613,4
3,2,1,1,4,1,1.0451,4
4,1,1,1,2,0,0.80548,4
4,2,1,1,4,0,0.81588,4
4,1,1,1,6,0,0.87641,4
4,1,1,1,4,0,0.79688,3
4,1,0,1,5,0,1.0909,4
4,2,0,1,1,0,0.82006,4
4,1,1,1,3,1,0.81191,3
4,1,0,1,6,0,1.1005,3
4,1,0,1,4,0,0.80047,4
4,3,0,1,2,0,0.91027,4
4,3,1,1,5,0,0.92814,4
4,3,0,1,3,1,0.8212,4
4,3,1,1,4,0,0.81921,4
4,2,1,1,3,1,0.8338,4
4,2,0,1,3,1,0.82029,3
4,3,0,1,6,1,0.75545,4
4,2,1,1,2,0,0.76064,4
4,2,1,1,1,1,1.2699,4
4,2,0,1,2,0,0.79253,4
4,2,1,1,5,0,0.79899,4
4,3,1,1,6,1,0.87831,3
4,1,1,1,1,0,1.0929,3
4,1,1,1,5,0,0.6568,4
4,3,1,1,2,0,0.72663,3
4,3,0,1,5,0,0.65636,4
4,3,1,1,3,1,0.74981,4
4,3,1,1,1,0,1.0038,2
4,2,0,1,4,0,0.77611,4
4,1,0,1,3,1,0.76878,4
4,1,0,1,1,0,0.79666,3
4,2,1,1,6,1,0.75523,2
4,3,0,1,1,0,0.70445,3
4,2,0,1,5,0,0.77294,4
4,3,0,1,4,0,0.74102,4
4,1,0,1,2,0,0.81728,4
4,2,1,1,3,1,0.84041,4
4,3,0,1,1,0,0.69692,4
4,2,1,1,4,0,0.80679,3
4,3,1,1,6,1,0.86388,3
4,1,0,1,2,0,0.92047,3
4,1,1,1,5,0,0.74222,3
4,1,0,1,3,0,1.1749,2
4,2,0,1,1,0,0.73788,3
4,3,0,1,5,0,0.67192,4
4,2,0,1,6,1,0.79255,2
4,2,1,1,2,0,0.72825,3
4,1,1,1,1,1,1.265,3
4,2,1,1,6,1,0.7055,2
4,3,1,1,3,1,0.72514,3
4,2,0,1,2,0,0.72686,3
4,3,0,1,6,1,0.79487,4
4,2,1,1,1,1,0.97608,3
4,3,1,1,4,0,0.82467,3
4,1,1,1,3,1,0.84263,2
4,3,0,1,4,0,0.91111,4
4,1,0,1,5,0,0.78897,4
4,3,0,1,3,1,0.71305,4
4,3,1,1,2,0,0.81427,3
4,1,0,1,6,1,0.84548,3
4,3,0,1,2,0,0.68533,3
4,3,1,1,5,0,0.8006,3
4,1,1,1,6,1,0.78109,3
4,2,1,1,5,0,0.82644,3
4,2,0,1,4,0,0.78963,3
4,1,0,1,4,0,0.76615,4
4,1,1,1,2,0,0.92919,4
4,2,0,1,5,0,0.85121,4
4,1,1,1,4,0,0.69506,3
4,2,0,1,3,1,0.72292,3
4,1,1,1,4,0,0.70526,3
4,1,1,1,1,1,0.79363,3
4,1,1,1,2,0,0.6649,3
4,3,1,1,3,1,0.77617,3
4,3,1,1,2,0,0.83201,3
4,2,0,1,6,1,0.71187,3
4,2,1,1,6,1,0.67572,4
4,1,0,1,5,0,0.71765,4
4,2,0,1,1,0,0.76012,4
4,3,1,1,1,1,0.81214,3
4,1,0,1,4,0,0.77466,4
4,1,1,1,6,1,0.74655,3
4,3,0,1,2,0,0.68775,4
4,3,1,1,6,1,0.73703,3
4,2,0,1,5,0,0.67151,4
4,3,0,1,6,1,0.75815,3
4,1,0,1,1,1,1.0067,1
4,2,1,1,5,0,0.62921,4
4,1,0,1,2,0,0.71787,4
4,1,1,1,5,0,0.70841,4
4,3,0,1,4,0,0.765,4
4,2,0,1,3,1,0.8343,4
4,3,0,1,1,1,1.1441,2
4,3,0,1,3,1,1.0808,3
4,3,1,1,5,0,0.65853,4
4,2,1,1,2,0,0.72318,4
4,3,1,1,4,0,0.83037,3
4,2,1,1,1,1,0.94024,4
4,1,0,1,3,1,1.0596,2
4,2,0,1,2,0,0.70934,4
4,3,0,1,5,0,0.69989,4
4,2,0,1,4,0,0.8252,4
4,2,1,1,3,1,0.78292,3
4,2,1,1,4,0,0.76566,4
4,1,0,1,6,1,0.81621,3
4,1,1,1,3,1,0.98868,3
4,3,1,1,4,0,0.82044,3
4,2,0,1,2,0,0.81165,4
4,2,0,1,3,1,0.79092,4
4,2,0,1,6,1,1.0294,3
4,3,0,1,4,0,0.88388,4
4,1,0,1,6,1,1.0063,3
4,2,1,1,1,1,0.89833,3
4,1,0,1,5,0,0.7828,4
4,1,1,1,1,1,0.98929,4
4,1,0,1,1,0,1.3032,4
4,2,0,1,4,0,0.74631,4
4,3,0,1,6,1,0.75954,3
4,2,1,1,3,1,0.84161,4
4,2,1,1,2,0,0.80056,4
4,2,1,1,5,0,0.858,3
4,1,1,1,4,0,0.83783,4
4,2,1,1,6,1,0.71025,4
4,2,0,1,5,0,0.76755,4
4,3,0,1,2,0,0.74804,4
4,3,1,1,1,1,0.78328,4
4,2,1,1,4,0,1.1473,3
4,1,0,1,3,1,1.2673,3
4,3,0,1,1,0,0.94166,3
4,1,0,1,4,0,0.64371,4
4,1,1,1,2,0,0.67685,4
4,2,0,1,1,0,0.87335,4
4,3,0,1,3,1,0.96534,3
4,3,0,1,5,0,0.65123,4
4,3,1,1,2,0,0.95654,3
4,3,1,1,6,1,0.74912,3
4,3,1,1,5,0,0.84835,4
4,1,1,1,6,1,0.72067,3
4,3,1,1,3,1,0.77401,3
4,1,0,1,2,0,0.65577,3
4,1,1,1,3,1,0.80775,3
4,3,0,1,6,1,0.72835,3
4,2,1,1,2,0,0.70283,3
4,3,1,1,3,1,0.82815,4
4,1,0,1,2,0,0.71399,4
4,2,1,1,1,1,1.2516,3
4,3,0,1,3,1,0.84582,3
4,2,1,1,4,0,1.0404,3
4,1,0,1,1,0,0.803,4
4,3,1,1,4,0,0.7635,4
4,1,0,1,3,1,0.9853,3
4,3,0,1,5,0,0.80397,3
4,1,1,1,2,0,0.99422,3
4,2,1,1,3,1,0.89959,4
4,1,1,1,6,1,0.70737,4
4,3,0,1,2,0,0.73086,4
4,1,1,1,4,0,0.78336,3
4,2,1,1,5,0,0.69906,3
4,3,1,1,1,1,0.92179,3
4,1,0,1,5,0,0.70092,4
4,2,0,1,6,1,0.75748,2
4,2,0,1,3,1,0.77011,3
4,1,0,1,6,1,0.77383,2
4,1,1,1,1,1,0.83851,3
4,1,1,1,5,0,0.68354,4
4,3,1,1,6,1,0.65421,2
4,2,0,1,1,0,0.72216,4
4,3,1,1,5,0,0.69998,4
4,2,0,1,2,0,0.73657,4
4,2,1,1,6,1,0.66837,4
4,3,0,1,4,0,0.65325,4
4,3,0,1,1,0,0.72035,4
4,2,0,1,5,0,0.66689,4
4,1,1,1,3,1,0.76218,4
4,1,0,1,4,0,0.658,4
4,2,0,1,4,0,0.77668,4
4,1,1,1,5,0,0.73243,4
4,1,0,1,3,1,0.89363,4
4,1,0,1,5,0,0.57018,4
4,1,0,1,4,0,0.6708,4
4,1,1,1,6,1,0.70669,4
4,2,0,1,4,0,0.68859,4
4,3,1,1,5,0,0.72393,4
4,2,1,1,2,0,0.71249,3
4,1,0,1,1,0,0.88178,4
4,3,1,1,4,0,0.89623,3
4,2,1,1,1,1,1.0409,3
4,3,1,1,3,0,0.75082,1
4,3,0,1,5,0,0.7527,4
4,1,1,1,4,0,0.64447,3
4,3,1,1,1,1,0.77623,4
4,2,1,1,5,0,0.77192,4
4,3,0,1,4,0,0.67538,4
4,1,1,1,1,1,0.73061,4
4,1,1,1,2,0,0.73441,4
4,1,0,1,6,1,0.73042,4
4,2,1,1,3,1,0.69103,4
4,1,0,1,2,0,0.67082,4
4,2,0,1,5,0,0.64417,4
4,2,0,1,2,0,0.6326,4
4,2,0,1,6,1,0.61721,4
4,2,0,1,1,0,0.82363,4
4,1,1,1,3,1,0.85512,4
4,2,1,1,4,0,0.83958,3
4,3,0,1,6,1,0.80015,3
4,3,1,1,6,1,0.65885,4
4,2,0,1,3,1,0.82516,3
4,3,1,1,2,0,0.72845,3
4,3,0,1,3,1,0.77437,3
4,3,0,1,1,0,0.86082,4
4,3,0,1,2,0,0.88811,4
4,2,1,1,6,1,0.71327,3
4,3,0,1,2,0,0.76315,3
4,1,0,1,5,0,0.67308,3
4,1,1,1,2,0,0.65099,3
4,2,0,1,1,0,0.83416,4
4,2,0,1,3,1,0.84403,3
4,2,0,1,6,1,0.7893,3
4,2,0,1,4,0,0.70996,4
4,2,0,1,2,0,0.64777,4
4,1,1,1,1,1,0.92041,4
4,3,0,1,6,1,0.77971,4
4,1,0,1,6,1,0.7628,3
4,1,0,1,1,0,0.84804,4
4,2,1,1,4,0,0.80933,3
4,2,1,1,3,1,0.70715,3
4,2,1,1,5,0,0.80704,3
4,2,1,1,1,1,0.79701,3
4,3,1,1,6,1,0.75351,3
4,3,1,1,1,1,0.82606,3
4,2,1,1,6,1,0.77005,4
4,3,0,1,3,1,1.1279,4
4,3,1,1,4,0,0.91979,3
4,1,1,1,4,0,0.9534,3
4,1,1,1,6,1,0.69276,3
4,1,1,1,5,0,0.91178,4
4,3,0,1,5,0,0.78048,4
4,3,0,1,1,0,0.94752,2
4,1,0,1,2,0,0.69285,4
4,3,1,1,2,0,0.73051,4
4,3,0,1,4,0,0.75465,3
4,1,0,1,3,0,0.75851,3
4,2,0,1,5,0,0.7076,4
4,1,0,1,4,0,0.711,4
4,3,1,1,3,1,0.80485,4
4,3,1,1,5,0,0.80742,4
4,1,1,1,3,1,1.3806,1
4,3,1,1,4,0,0.80611,2
4,1,1,1,1,1,0.82224,4
4,2,0,1,1,1,0.8615,1
4,2,1,1,1,1,0.68603,4
4,2,1,1,5,0,0.95586,4
4,1,0,1,6,1,0.73295,4
4,2,0,1,3,1,0.8311,4
4,2,0,1,4,0,0.68476,4
4,3,0,1,2,0,0.68749,4
4,3,0,1,3,1,0.96071,3
4,1,1,1,2,0,0.80782,3
4,1,0,1,4,0,0.68572,4
4,1,0,1,1,1,1.2203,1
4,3,1,1,6,1,0.72736,1
4,3,1,1,5,0,0.76,4
4,3,0,1,4,0,0.80333,4
4,1,0,1,2,0,0.65376,4
4,3,0,1,5,0,0.70175,4
4,3,1,1,1,1,0.80551,4
4,1,1,1,5,0,0.79058,4
4,3,1,1,2,0,0.72823,3
4,2,1,1,6,1,0.66657,4
4,2,1,1,3,1,0.96229,4
4,2,0,1,6,1,0.70858,4
4,1,1,1,3,1,0.7298,4
4,2,1,1,2,0,0.76903,3
4,2,0,1,5,0,0.67351,4
4,1,0,1,3,1,0.91411,3
4,1,1,1,6,1,0.69991,4
4,1,0,1,5,0,0.67827,4
4,2,1,1,4,0,0.73037,4
4,3,0,1,6,1,0.69308,4
4,1,1,1,4,0,0.76547,3
4,2,0,1,2,0,0.71213,4
4,3,1,1,3,1,0.69784,4
4,3,1,0,10,1,0.74973,4
4,1,0,0,8,0,0.7914,4
4,1,1,0,7,0,0.76211,4
4,3,1,0,11,1,0.70868,3
4,2,1,0,9,0,0.71379,3
4,2,0,0,8,0,0.7485,3
4,2,0,0,7,0,0.79719,4
4,1,0,0,9,0,0.71426,4
4,3,1,0,7,1,0.79487,4
4,1,1,0,9,0,0.73192,3
4,1,0,0,11,0,0.73188,4
4,1,0,0,12,0,0.79232,4
4,3,0,0,11,0,0.78897,4
4,1,0,0,7,0,0.77483,4
4,3,0,0,9,0,0.71135,4
4,1,1,0,10,1,0.74332,4
4,2,1,0,8,1,1.0046,4
4,1,0,0,10,0,0.78046,4
4,1,1,0,11,0,0.80156,2
4,2,0,0,12,0,0.91581,4
4,2,1,0,7,0,0.82435,4
4,2,0,0,9,0,0.72675,4
4,3,0,0,8,0,1.1541,4
4,3,0,0,7,0,0.78323,4
4,1,1,0,12,0,1.009,3
4,2,0,0,10,0,0.73747,4
4,3,1,0,8,1,1.0096,4
4,3,1,0,9,1,0.88341,4
4,3,0,0,10,0,0.80847,4
4,3,1,0,12,1,0.88728,3
4,2,0,0,11,0,0.82421,4
4,3,0,0,12,0,0.99886,4
4,2,1,0,10,1,0.92653,4
4,2,1,0,12,1,1.1352,3
4,2,1,0,11,0,0.87429,2
4,1,1,0,12,0,0.82092,2
4,2,1,0,11,0,0.93084,3
4,3,0,0,8,0,0.99857,4
4,3,0,0,12,0,0.88123,3
4,2,1,0,10,1,0.88519,3
4,2,1,0,7,0,0.90233,3
4,1,1,0,11,0,1.0817,2
4,2,0,0,12,0,0.84229,3
4,1,0,0,12,0,0.83596,3
4,1,0,0,9,0,0.7532,3
4,3,1,0,10,1,0.80972,3
4,2,1,0,8,0,1.0149,2
4,3,1,0,11,0,0.80401,3
4,2,1,0,9,0,0.84329,3
4,3,1,0,9,1,0.86375,3
4,2,1,0,12,1,0.95297,2
4,1,1,0,7,0,0.75341,3
4,3,1,0,12,1,0.74147,3
4,1,0,0,7,0,0.77466,3
4,3,0,0,10,0,0.75658,3
4,2,0,0,11,0,0.64915,4
4,1,1,0,10,1,0.77951,4
4,1,1,0,9,0,0.79223,4
4,1,0,0,11,0,0.64086,4
4,2,0,0,9,0,0.69601,4
4,3,0,0,7,0,0.62595,3
4,3,0,0,9,0,0.63043,4
4,2,0,0,10,0,0.69758,4
4,1,1,0,8,1,0.85693,4
4,3,1,0,7,1,0.82277,4
4,1,0,0,10,0,0.67862,4
4,1,0,0,8,0,1.0779,3
4,2,0,0,7,0,0.70836,4
4,3,0,0,11,0,0.77037,4
4,3,1,0,8,1,0.92883,3
4,2,0,0,10,0,0.75141,4
4,2,1,0,11,0,0.70194,4
4,3,0,0,8,0,0.61991,4
4,2,0,0,9,0,0.6671,4
4,3,1,0,9,0,0.72636,4
4,1,1,0,10,1,0.77822,3
4,2,0,0,12,0,0.77059,4
4,3,1,0,10,1,0.70662,4
4,1,1,0,11,0,0.71698,4
4,3,1,0,8,1,1.171,3
4,3,0,0,11,0,0.66844,4
4,3,0,0,7,1,0.80294,2
4,3,0,0,10,0,0.73538,3
4,1,1,0,7,0,0.78417,4
4,2,0,0,11,0,0.68788,4
4,2,1,0,7,0,0.89907,4
4,1,0,0,12,0,0.80686,4
4,1,1,0,8,1,0.86801,4
4,1,0,0,7,0,0.77866,4
4,3,0,0,12,0,0.86193,4
4,3,1,0,7,1,1.1225,3
4,2,1,0,12,1,0.8712,3
4,1,0,0,8,1,1.0757,3
4,1,1,0,9,0,0.9734,1
4,2,1,0,8,0,0.87131,1
4,3,1,0,12,1,0.85319,4
4,2,1,0,10,1,0.91834,3
4,1,0,0,11,0,0.87027,4
4,1,0,0,9,0,0.70952,4
4,1,0,0,10,0,0.83686,4
4,2,0,0,7,0,0.76735,4
4,3,0,0,9,0,0.72126,4
4,2,0,0,8,0,0.80733,4
4,2,1,0,9,0,1.1651,4
4,3,1,0,11,0,0.82774,4
4,1,1,0,12,1,0.9615,2
4,2,1,0,7,0,0.82886,2
4,1,1,0,9,0,0.8591,2
4,3,0,0,12,1,0.8704,2
4,3,1,0,10,1,0.96431,2
4,2,0,0,11,0,0.72542,4
4,2,0,0,9,0,0.70885,4
4,2,0,0,8,0,1.0841,3
4,1,0,0,9,0,0.65458,4
4,2,1,0,12,1,0.87519,3
4,3,0,0,8,0,0.73312,4
4,3,1,0,11,0,0.7176,4
4,2,0,0,10,0,0.73173,4
4,2,1,0,8,0,0.91025,4
4,1,0,0,11,0,0.61747,4
4,2,0,0,12,1,1.0526,3
4,1,1,0,8,1,1.2371,2
4,3,0,0,10,0,0.66852,4
4,1,1,0,7,0,0.70551,4
4,3,1,0,9,0,0.94616,4
4,3,1,0,7,1,0.94069,3
4,1,0,0,12,0,1.1798,4
4,2,1,0,11,0,0.77594,4
4,2,0,0,7,0,0.71304,4
4,3,0,0,9,0,0.77217,4
4,1,0,0,10,0,0.76635,4
4,1,1,0,12,1,1.3761,4
4,2,1,0,10,1,0.89663,4
4,3,0,0,7,0,1.1906,4
4,2,1,0,9,0,0.88181,4
4,1,1,0,10,1,0.87956,3
4,3,1,0,8,1,0.8975,3
4,3,0,0,11,0,0.63069,4
4,3,1,0,12,1,0.69024,4
4,1,0,0,8,0,0.68921,4
4,1,0,0,7,0,0.68375,4
4,1,1,0,11,0,0.74432,4
4,3,0,0,8,0,0.69123,4
4,2,1,0,12,1,0.7451,3
4,1,1,0,10,1,0.8517,3
4,2,0,0,12,0,0.87822,3
4,1,0,0,7,0,0.7202,3
4,1,1,0,12,1,0.71066,3
4,2,0,0,8,0,0.70798,3
4,2,0,0,7,0,0.78192,3
4,2,0,0,11,0,0.74851,3
4,2,1,0,8,1,0.92107,3
4,3,0,0,10,0,0.65751,4
4,3,1,0,10,1,0.75005,3
4,2,0,0,9,0,0.65134,4
4,3,1,0,8,1,0.90188,3
4,2,1,0,7,0,0.66914,3
4,1,0,0,10,0,0.81895,3
4,1,0,0,11,0,0.55559,4
4,1,0,0,12,0,0.80081,4
4,1,1,0,8,1,0.78068,4
4,3,1,0,12,1,0.74942,4
4,3,1,0,11,0,0.7583,4
4,2,0,0,10,0,0.74379,4
4,2,1,0,9,0,0.73318,4
4,3,0,0,7,1,1.0565,3
4,3,0,0,9,0,0.61553,4
4,2,1,0,11,0,0.70621,4
4,1,1,0,7,0,0.71028,4
4,3,1,0,9,0,0.75199,4
4,1,1,0,9,0,0.64133,4
4,1,1,0,11,0,0.71442,4
4,1,0,0,9,0,0.71655,4
4,3,1,0,7,1,0.77411,4
4,3,0,0,11,0,0.58747,4
4,3,0,0,12,1,0.80526,4
4,2,1,0,10,1,0.818,3
4,1,0,0,8,0,0.82525,4
4,3,0,0,12,1,0.7363,2
4,1,0,0,11,0,0.62827,4
4,2,0,0,7,1,0.81674,2
4,1,0,0,8,0,0.65539,4
4,3,1,0,7,1,0.72534,3
4,1,0,0,9,0,0.70711,4
4,1,0,0,7,0,1.155,4
4,3,0,0,10,0,0.91956,4
4,1,1,0,7,1,0.92627,3
4,1,1,0,9,0,0.78337,3
4,2,1,0,10,1,0.87317,4
4,1,1,0,8,0,0.86194,3
4,3,0,0,7,1,0.80424,3
4,2,0,0,12,1,0.78287,3
4,1,0,0,10,0,0.77476,3
4,1,0,0,12,1,0.76718,4
4,3,1,0,8,1,0.85527,3
4,3,0,0,9,0,0.68977,4
4,2,0,0,9,0,0.78948,4
4,1,1,0,12,1,0.77592,3
4,1,1,0,11,0,0.76389,3
4,3,1,0,9,0,0.83507,3
4,2,0,0,10,0,0.64709,4
4,3,1,0,12,1,0.72959,3
4,2,1,0,8,1,0.79872,4
4,2,1,0,11,0,0.84055,4
4,2,0,0,8,0,1.1051,3
4,3,0,0,11,0,0.70491,4
4,2,1,0,9,0,1.0221,3
4,2,1,0,7,0,1.0554,4
4,3,1,0,11,0,0.77121,4
4,2,0,0,11,0,0.6885,4
4,3,1,0,10,1,0.74242,3
4,3,0,0,8,0,0.75168,3
4,3,0,0,12,1,0.68684,3
4,2,0,0,9,0,0.62746,4
4,1,0,0,7,0,0.67925,4
4,1,0,0,11,0,0.61925,4
4,2,1,0,7,0,0.73656,3
4,2,1,0,8,0,1.0243,3
4,2,1,0,11,0,0.72026,4
4,3,1,0,10,1,0.82416,3
4,2,1,0,12,1,0.72862,4
4,1,1,0,7,0,0.77935,3
4,3,1,0,9,0,0.77035,3
4,3,1,0,11,0,0.71099,3
4,1,0,0,10,0,0.78823,4
4,1,1,0,9,0,1.1909,4
4,1,0,0,8,0,0.69797,4
4,3,0,0,10,0,0.66716,4
4,3,0,0,8,0,0.95246,4
4,2,0,0,11,0,0.6736,4
4,2,0,0,8,0,0.68892,4
4,3,0,0,9,0,0.59367,4
4,3,1,0,12,1,0.63205,4
4,1,0,0,9,0,0.69601,4
4,3,0,0,11,0,0.59199,4
4,1,1,0,11,0,0.6951,4
4,2,0,0,12,1,0.74453,2
4,3,1,0,7,1,0.78747,2
4,2,1,0,9,0,0.69349,3
4,3,1,0,8,1,0.96625,4
