Subject,Distance,Is_Let,Is_Num,Resp13,RT,Vis
7,4,1,0,0,0.60872,4
7,1,1,0,0,0.54797,4
7,1,1,0,0,0.42326,4
7,5,0,0,1,0.64781,4
7,3,0,1,1,0.5758,4
7,2,0,1,1,0.46745,4
7,2,0,1,1,0.44417,4
7,2,0,1,1,0.50364,4
7,2,0,0,1,0.51085,4
7,2,0,1,1,0.55022,4
7,1,0,0,0,0.50593,4
7,6,1,0,1,0.88892,4
7,6,0,0,1,0.49169,4
7,1,0,0,1,0.52152,4
7,3,0,1,1,0.5961,4
7,5,0,1,1,0.55332,4
7,5,0,1,1,0.67586,4
7,5,0,0,1,0.74174,4
7,2,1,0,0,0.71349,4
7,1,0,1,1,0.9501,4
7,2,0,0,1,0.52944,4
7,1,1,0,0,0.78755,4
7,1,0,1,1,0.97444,4
7,4,0,1,1,0.63688,4
7,4,0,1,1,1.0093,4
7,1,0,0,1,0.8298,4
7,6,0,1,1,0.71292,4
7,6,0,0,1,0.67008,4
7,4,0,1,1,0.65152,4
7,6,0,1,1,0.83854,4
7,1,0,1,1,0.55931,4
7,1,1,0,0,0.56478,4
7,4,0,1,1,0.90436,4
7,4,0,1,1,0.62658,4
7,1,0,0,1,0.45495,4
7,4,0,1,1,0.77936,4
7,3,1,0,0,0.45296,4
7,6,0,0,1,0.85574,4
7,3,1,0,0,0.60803,4
7,6,1,0,0,0.48873,4
7,2,0,0,1,0.56519,4
7,5,0,1,0,0.82671,4
7,3,0,1,1,0.86115,4
7,6,0,1,1,0.4885,4
7,5,0,1,1,0.47852,4
7,3,1,0,0,0.659,4
7,3,0,1,1,0.58841,4
7,4,0,1,1,0.55876,4
7,2,0,0,1,0.59399,4
7,4,0,1,1,0.43762,4
7,4,0,1,1,0.58238,4
7,1,0,0,1,0.44213,4
7,4,1,0,0,0.67103,4
7,2,1,0,0,0.52063,4
7,3,1,0,0,1.0145,4
7,2,0,1,1,0.53761,4
7,2,1,0,0,0.57192,4
7,2,1,0,0,0.54264,4
7,3,0,1,1,0.5397,4
7,3,0,0,1,0.47972,4
7,5,1,0,1,0.68955,4
7,2,1,0,0,0.81388,4
7,6,0,0,1,0.54846,4
7,4,1,0,1,0.59758,4
7,4,0,1,1,0.60021,4
7,6,0,0,1,0.46099,4
7,1,0,0,0,0.81075,4
7,3,0,0,1,0.62632,4
7,1,1,0,0,0.81066,4
7,6,0,1,1,0.72244,4
7,4,0,0,1,1.1132,4
7,6,0,0,1,0.55,4
7,4,0,0,1,0.54488,4
7,1,1,0,0,0.53957,4
7,4,0,1,1,0.57909,4
7,6,1,0,0,1.8557,4
7,2,0,0,1,0.51291,4
7,4,1,0,1,0.6726,4
7,3,0,1,1,0.50183,4
7,3,0,1,1,0.455,4
7,4,1,0,1,0.45924,4
7,1,0,1,1,0.54699,4
7,5,1,0,1,0.7246,4
7,1,0,0,1,0.54682,4
7,1,1,0,0,0.4734,4
7,4,0,1,1,0.49067,4
7,5,0,0,1,0.52087,4
7,6,1,0,0,0.46704,4
7,6,0,0,1,0.7906,4
7,3,1,0,0,0.96745,4
7,4,0,1,1,0.54784,4
7,1,1,0,0,0.54,4
7,3,0,0,1,0.53853,4
7,5,1,0,0,1.2333,4
7,3,0,0,1,0.61022,4
7,4,0,0,1,0.47159,4
7,4,0,0,1,0.59823,4
7,4,0,0,1,0.48744,4
7,1,0,1,1,0.87002,4
7,2,1,0,0,0.86654,4
7,1,0,0,1,0.4986,4
7,3,1,0,1,0.61313,4
7,6,1,0,1,0.57732,4
7,5,0,1,1,0.55082,4
7,1,1,0,0,0.58731,4
7,2,1,0,0,0.50137,4
7,3,0,1,1,0.5554,4
7,5,1,0,0,0.63084,4
7,3,0,0,1,0.58789,4
7,4,0,0,0,1.0115,4
7,6,0,1,1,0.59016,4
7,4,0,0,1,0.59059,4
7,5,0,1,1,0.54734,4
7,1,0,1,1,0.46858,4
7,2,0,1,1,0.53618,4
7,4,1,0,0,0.7523,4
7,3,0,0,1,0.59138,4
7,3,0,1,1,0.52003,4
7,2,1,0,0,0.69369,4
7,6,0,1,1,0.74707,4
7,5,0,0,1,0.46585,4
7,1,0,0,1,0.42697,4
7,2,0,0,1,0.47017,4
7,2,0,1,1,0.48068,4
7,5,1,0,0,0.75118,4
7,3,1,0,0,0.89118,4
7,2,0,1,1,0.56524,4
7,5,0,0,1,0.43914,4
7,6,0,1,1,0.84352,4
7,4,0,1,1,0.58517,4
7,2,0,1,1,0.4736,4
7,6,1,0,1,1.0657,4
7,5,1,0,0,1.1025,4
7,2,0,1,1,0.54554,4
7,3,1,0,0,0.90068,4
7,5,0,1,1,0.54671,4
7,3,0,1,1,0.47004,4
7,1,0,1,1,0.55177,4
7,2,1,0,0,0.51817,4
7,1,0,0,0,0.59368,4
7,3,0,0,1,0.53867,4
7,6,1,0,1,1.0995,4
7,5,1,0,0,0.99523,4
7,4,1,0,0,0.76365,4
7,3,0,0,1,0.53342,4
7,4,0,0,1,0.50825,4
7,5,1,0,0,0.58489,4
7,3,1,0,0,0.84666,4
7,1,0,1,0,1.3073,4
7,2,0,0,1,0.5025,4
7,1,0,1,1,0.5284,4
7,2,1,0,0,0.59389,4
7,1,0,1,1,0.50272,4
7,3,0,1,1,0.46214,4
7,6,0,1,1,0.51946,4
7,4,0,1,1,0.43048,4
7,1,1,0,0,0.62506,4
7,5,0,1,1,0.42337,4
7,6,0,0,1,0.47546,4
7,6,1,0,0,0.61602,4
7,6,1,0,1,1.065,4
7,2,0,1,1,0.5842,4
7,2,1,0,0,0.65046,4
7,3,0,1,1,0.43213,4
7,3,0,1,1,0.53191,4
7,1,0,1,1,0.53993,4
7,2,1,0,0,0.55624,4
7,3,0,1,1,0.57387,4
7,6,0,1,1,0.5287,4
7,4,0,1,1,0.73357,4
7,5,1,0,1,0.85652,4
7,3,0,0,1,0.47595,4
7,4,0,0,1,0.50658,4
7,6,0,1,1,0.7147,4
7,5,1,0,1,0.94056,4
7,1,1,0,0,0.66744,4
7,4,0,0,1,0.58186,4
7,6,0,1,1,0.67754,4
7,4,0,0,1,0.50946,4
7,1,0,0,1,0.48346,4
7,4,0,1,1,0.47908,4
7,3,0,1,1,0.43844,4
7,1,0,1,1,0.45786,4
7,6,0,0,1,0.46708,4
7,6,0,0,1,0.51884,4
7,2,0,0,1,0.46972,4
7,2,1,0,0,0.57145,4
7,3,0,1,1,0.49463,4
7,6,0,1,1,0.45968,4
7,5,1,0,0,0.69867,4
7,4,0,0,1,0.54717,4
7,4,0,0,1,0.45896,4
7,6,0,0,1,0.40914,4
7,6,1,0,1,0.99082,4
7,4,0,0,1,0.47386,4
7,2,0,1,1,0.45817,4
7,3,1,0,0,1.0841,4
7,6,0,1,1,0.47047,4
7,5,0,1,1,0.43888,4
7,4,0,0,1,0.60762,4
7,2,1,0,0,0.42625,4
7,5,0,1,1,0.4726,4
7,6,1,0,1,0.9053,4
7,1,0,0,1,0.42535,4
7,6,0,1,1,0.51052,4
7,1,0,0,1,0.51402,4
7,1,1,0,0,0.49311,4
7,5,0,0,1,0.46074,4
7,5,1,0,1,1.0376,4
7,3,0,0,1,0.48673,4
7,1,0,1,1,0.48381,4
7,4,0,0,1,0.37097,4
7,5,0,0,1,0.41588,4
7,1,0,0,1,0.43194,4
7,1,1,0,0,0.60357,4
7,1,0,1,1,0.4957,4
7,6,0,0,1,0.46396,4
7,3,0,0,1,0.42064,4
7,1,1,0,0,0.50684,4
7,2,0,1,0,0.98814,4
7,6,0,1,1,0.775,4
7,6,0,1,1,0.49224,4
7,5,0,0,1,0.48984,4
7,3,0,0,1,0.41579,4
7,6,0,0,1,0.42514,4
7,3,0,1,1,0.43968,4
7,2,1,0,0,0.53984,4
7,6,1,0,1,0.75952,4
7,6,1,0,1,0.53588,4
7,4,0,1,0,0.88813,4
7,2,0,1,0,0.58091,4
7,4,0,1,1,0.97525,4
7,6,1,0,1,0.89387,4
7,6,0,1,1,0.82571,4
7,2,0,1,0,0.75054,4
7,3,0,1,0,0.68014,4
7,6,0,0,1,0.56545,4
7,1,0,0,1,1.2007,4
7,6,1,0,1,0.99484,4
7,4,0,1,1,1.1543,4
7,5,0,1,1,0.52422,4
7,4,0,1,1,0.6582,4
7,6,1,0,0,0.59733,4
7,4,1,0,0,1.1334,4
7,4,0,0,1,0.89344,4
7,2,0,1,0,0.68804,4
7,1,0,1,0,0.6612,4
7,2,0,0,0,0.56396,4
7,5,0,0,0,1.4947,4
7,3,0,1,0,0.64904,4
7,2,0,0,0,0.55401,4
7,2,1,0,0,0.77976,4
7,4,0,1,0,1.2883,4
7,4,0,1,0,0.98827,4
7,3,1,0,0,0.59775,4
7,1,1,0,0,0.56446,4
7,1,0,1,0,0.59181,4
7,6,0,0,0,0.48346,4
7,1,1,0,0,0.57825,4
7,6,0,1,0,0.61245,4
7,2,1,0,0,0.56436,4
7,5,0,1,0,0.67259,4
7,3,1,0,0,0.62161,4
7,4,1,0,0,0.53799,4
7,1,0,0,0,0.55175,4
7,6,1,0,0,0.53239,4
7,5,1,0,0,0.59716,4
7,6,0,0,0,1.3222,4
7,6,0,1,0,0.56536,4
7,5,1,0,0,0.77211,4
7,6,0,0,0,0.44333,4
7,1,0,1,0,1.1181,4
7,6,0,0,0,0.53646,4
7,4,0,0,0,0.47133,4
7,2,0,1,0,0.84587,4
7,3,0,1,0,0.72663,4
7,3,0,1,0,0.6722,4
7,4,1,0,0,0.7243,4
7,2,1,0,0,0.56701,4
7,6,0,0,0,0.7719,4
7,2,0,1,0,0.69049,4
7,3,1,0,0,0.53432,4
7,5,1,0,0,0.46883,4
7,1,1,0,0,0.50317,4
7,6,0,1,0,0.93687,4
7,5,0,1,0,0.79238,4
7,2,0,0,0,0.47312,4
7,2,0,1,0,0.64512,4
7,2,1,0,0,0.50794,4
7,3,1,0,0,0.39765,4
7,1,0,1,0,0.5523,4
7,1,0,1,0,0.50957,4
7,1,1,0,0,0.46666,4
7,1,1,0,0,0.39123,4
7,6,0,1,0,0.81895,4
7,6,0,0,1,1.1237,4
7,4,0,1,0,0.58059,4
7,6,1,0,1,0.75954,4
7,4,1,0,0,0.72893,4
7,5,0,1,1,0.64753,4
7,3,1,0,0,0.74632,4
7,1,0,1,1,1.8542,4
7,1,0,1,0,0.55727,4
7,5,0,1,1,0.7149,4
7,6,0,0,1,0.56685,4
7,2,0,1,1,1.137,4
7,2,0,0,1,0.58974,4
7,1,0,0,0,1.0128,4
7,5,0,1,1,0.59119,4
7,6,0,0,1,0.5433,4
7,1,0,1,1,0.74767,4
7,6,0,0,1,0.37531,4
7,6,0,1,1,0.4402,4
7,3,0,1,1,0.46791,4
7,3,0,0,1,0.52286,4
7,6,0,0,1,0.41876,4
7,4,1,0,1,0.46129,4
7,6,0,1,1,0.53484,4
7,6,1,0,1,0.50614,4
7,1,0,0,1,0.4678,4
7,2,0,1,1,0.50591,4
7,6,0,1,1,0.40112,4
7,3,0,1,1,0.51655,4
7,4,0,1,1,0.35968,4
7,1,0,0,1,0.44675,4
7,6,1,0,1,0.60439,4
7,3,0,1,1,0.51026,4
7,4,1,0,0,0.5562,4
7,5,1,0,1,0.56335,4
7,5,1,0,1,0.58134,4
7,4,1,0,1,0.5703,4
7,5,0,0,1,0.45082,4
7,5,1,0,1,0.77005,4
7,5,0,1,1,0.5496,4
7,3,0,0,0,0.81196,4
7,1,1,0,0,0.5649,4
7,4,1,0,0,0.50227,4
7,6,0,1,1,0.51472,4
7,3,1,0,0,0.46696,4
7,3,0,0,1,0.45158,4
7,5,1,0,0,0.9566,4
7,6,0,0,1,0.4419,4
7,5,1,0,0,0.83281,4
7,2,1,0,0,0.48578,4
7,4,0,1,1,0.49608,4
7,3,1,0,0,0.65192,4
7,4,1,0,0,0.70409,4
7,1,1,0,0,0.8936,4
7,2,0,1,1,0.51316,4
7,2,0,0,1,0.64744,4
7,5,0,0,1,0.4394,4
7,3,0,1,1,0.75957,4
7,1,0,1,1,0.56843,4
7,1,1,0,0,0.53189,4
7,3,0,0,1,0.46907,4
7,2,0,1,1,0.56696,4
7,3,1,0,0,0.44849,4
7,3,0,0,1,0.49129,4
7,3,0,0,1,0.42609,4
7,5,0,1,1,0.47922,4
7,1,0,0,1,0.47833,4
7,2,1,0,0,0.4872,4
7,5,0,0,1,0.4585,4
7,4,0,0,1,0.38932,4
7,2,0,1,1,0.45296,4
7,5,1,0,0,0.51756,4
7,3,0,1,1,0.49384,4
7,6,1,0,0,0.49606,4
7,2,1,0,0,0.49629,4
7,4,0,1,1,0.50787,4
7,1,1,0,0,0.53515,4
7,2,0,0,1,0.45823,4
7,5,0,1,1,0.45216,4
7,4,0,1,1,0.58434,4
7,4,1,0,0,0.50497,4
7,4,0,1,1,0.46826,4
7,6,0,0,1,0.48291,4
7,3,1,0,0,0.53488,4
7,2,1,0,0,0.46792,4
7,5,0,1,1,0.47571,4
7,6,1,0,0,0.45868,4
7,1,1,0,0,0.46643,4
7,1,0,1,1,0.44748,4
7,2,1,0,0,0.69511,4
7,4,0,1,1,0.51856,4
7,4,0,0,1,0.67486,4
7,3,1,0,0,0.68454,4
7,5,0,1,1,0.49474,4
7,1,1,0,0,0.53522,4
7,4,1,0,0,0.4907,4
7,6,0,0,1,0.54539,4
7,5,0,1,1,0.55673,4
7,2,0,1,1,0.46193,4
7,1,0,0,0,1.4434,4
7,1,0,1,0,1.4387,4
7,1,0,0,1,0.87484,4
7,1,1,0,0,0.46042,4
7,3,0,0,1,0.47434,4
7,6,1,0,0,0.46714,4
7,6,1,0,0,0.42022,4
7,2,0,0,1,0.45631,4
7,6,0,0,1,0.46201,4
7,2,0,0,1,0.42687,4
7,3,0,0,1,0.40545,4
7,1,0,1,1,0.47657,4
7,4,0,1,1,0.47256,4
7,3,0,1,1,0.43602,4
7,2,1,0,0,0.43435,4
7,3,0,0,1,0.47845,4
7,3,0,1,1,0.45833,4
7,6,0,1,1,0.46973,4
7,5,0,1,1,0.4997,4
7,6,0,0,1,0.3934,4
7,4,1,0,0,0.44128,4
7,1,0,1,0,1.7451,4
7,6,0,0,1,0.4535,4
7,4,0,0,1,0.50885,4
7,4,0,0,1,0.40439,4
7,3,0,0,1,0.40683,4
7,5,0,1,1,0.49065,4
7,3,0,0,1,0.43898,4
7,5,0,0,1,0.39922,4
7,2,0,1,1,0.48607,4
7,3,0,0,1,0.36641,4
7,5,0,0,1,0.39466,4
7,1,0,1,1,0.49413,4
7,3,1,0,0,0.52049,4
7,1,0,0,1,0.42084,4
7,6,0,0,1,0.45187,4
7,6,1,0,0,0.62233,4
7,3,0,0,1,0.43124,4
7,3,1,0,0,0.52071,4
7,2,0,1,1,0.91037,4
7,4,0,0,1,0.45242,4
7,3,1,0,1,0.96941,4
7,2,0,0,1,0.56053,4
7,2,0,0,1,0.51953,4
7,5,1,0,1,0.47652,4
7,2,1,0,0,0.50923,4
7,2,0,0,1,0.52278,4
7,3,0,0,1,0.47776,4
7,3,1,0,0,0.67337,4
7,1,1,0,0,0.47554,4
7,4,0,1,1,0.8384,4
7,2,1,0,0,0.50652,4
7,5,0,0,1,0.47827,4
7,6,0,0,1,0.85602,4
7,4,0,0,1,0.4412,4
7,3,0,1,1,0.72512,4
7,3,0,0,1,0.5812,4
7,3,0,1,1,0.46669,4
7,4,0,0,1,0.41006,4
7,5,1,0,0,0.45912,4
7,4,1,0,0,0.41519,4
7,6,1,0,0,0.37079,4
7,1,0,1,1,0.54661,4
7,2,0,0,1,1.1995,4
7,2,1,0,0,0.45449,4
7,3,0,1,1,0.50167,4
7,3,0,0,0,0.82149,4
7,4,0,0,0,0.47243,4
7,3,1,0,0,0.50318,4
7,2,1,0,0,0.46001,4
7,1,0,0,0,0.46434,4
7,2,0,1,1,0.78565,4
7,5,0,0,1,0.51481,4
7,1,0,1,1,0.94481,4
7,6,0,1,1,0.77999,4
7,2,0,0,1,0.5036,4
7,3,0,0,0,1.0546,4
7,2,0,1,0,0.82513,4
7,3,0,1,0,0.6544,4
7,3,0,1,0,0.79769,4
7,1,0,1,0,0.7149,4
7,4,0,0,0,0.49818,4
7,1,0,0,0,0.51678,4
7,5,0,1,0,1.0094,4
7,1,0,1,0,0.65771,4
7,6,1,0,0,0.64605,4
7,5,0,1,0,0.75788,4
7,6,1,0,0,0.63291,4
7,1,0,1,0,1.1699,4
7,4,1,0,0,0.7142,4
7,5,0,0,1,0.50188,4
7,2,1,0,0,0.71009,4
7,5,1,0,0,0.75964,4
7,5,0,0,0,0.95942,4
7,2,1,0,0,0.55316,4
7,6,0,0,1,0.54478,4
7,4,0,0,1,0.40315,4
7,1,0,0,0,0.71005,4
7,2,0,0,0,0.60788,4
7,4,1,0,0,0.55546,4
7,2,0,0,0,0.57854,4
7,5,0,0,1,0.5343,4
7,1,0,1,0,0.49598,4
7,3,1,0,0,0.52536,4
7,1,0,1,0,0.57565,4
7,4,1,0,0,0.51522,4
7,6,1,0,0,0.55044,4
7,5,0,0,1,0.54032,4
7,3,0,1,1,0.96362,4
7,1,1,0,0,0.5951,4
7,2,0,1,0,1.0727,4
7,5,0,1,0,0.52968,4
7,3,1,0,0,0.45404,4
7,2,1,0,0,0.52474,4
7,6,0,1,1,0.49599,4
7,1,1,0,0,0.44774,4
7,6,0,0,1,0.44445,4
7,6,0,1,1,0.64799,4
7,4,0,0,1,0.4369,4
7,4,0,0,0,0.99883,4
7,2,1,0,0,0.58756,4
7,2,0,0,0,0.4309,4
7,2,0,0,0,0.48333,4
7,2,0,0,0,0.51517,4
7,1,0,0,0,0.38763,4
7,4,0,1,1,0.61557,4
7,2,0,1,1,0.80395,4
7,5,0,1,1,0.41684,4
7,2,0,0,1,0.40485,4
7,1,1,0,0,0.47788,4
7,5,1,0,0,0.45906,4
7,6,0,1,1,0.48749,4
7,1,1,0,0,0.47083,4
7,6,1,0,0,0.45653,4
7,5,1,0,0,0.41778,4
7,3,1,0,0,0.36011,4
7,3,0,0,0,0.41125,4
7,5,0,1,1,0.47722,4
7,5,1,0,0,0.66148,4
7,2,1,0,0,0.47774,4
7,2,0,1,1,0.6072,4
7,6,0,1,1,0.54713,4
7,5,0,0,1,0.48518,4
7,1,1,0,0,0.61164,4
7,4,1,0,0,0.43995,4
7,3,0,1,1,0.42193,4
7,5,0,1,1,0.44024,4
7,2,0,0,1,0.85946,4
7,4,0,0,1,0.42031,4
7,4,0,1,1,0.40371,4
7,1,0,1,1,0.47598,4
7,5,1,0,1,0.49703,4
7,6,0,1,1,0.59653,4
7,2,1,0,0,0.41529,4
7,4,0,0,1,0.55412,4
7,2,0,1,1,0.44578,4
7,6,0,0,1,0.60131,4
7,1,1,0,0,0.61776,4
7,5,1,0,0,0.45774,4
7,2,1,0,0,0.49651,4
7,3,1,0,0,0.4719,4
7,1,0,0,0,0.71101,4
7,5,0,1,1,0.45272,4
7,5,0,1,1,0.40078,4
7,5,0,0,1,0.53225,4
7,3,0,1,1,0.473,4
7,4,0,0,1,0.44144,4
7,4,0,1,1,0.49956,4
7,5,0,0,1,0.46993,4
7,3,0,0,1,0.4331,4
7,4,0,1,1,0.45778,4
7,4,0,0,1,0.43816,4
7,5,1,0,0,0.51706,4
7,4,0,0,1,0.50215,4
7,3,1,0,0,0.62758,4
7,2,0,1,1,0.5084,4
7,3,0,0,1,0.40754,4
7,3,0,1,1,0.43019,4
7,1,0,0,1,0.46621,4
7,6,0,0,1,0.43888,4
7,2,1,0,0,0.45138,4
7,1,1,0,0,0.41892,4
7,6,1,0,1,0.83196,4
7,5,0,0,1,0.52352,4
7,5,1,0,1,0.62248,4
7,3,1,0,0,0.46665,4
7,2,0,1,1,0.74844,4
7,6,0,1,1,0.47047,4
8,1,0,1,0,1.3528,4
8,2,0,0,0,1.267,4
8,3,0,1,0,1.5921,4
8,1,0,0,0,1.3983,3
8,6,1,0,0,1.8785,3
8,3,1,0,0,1.8753,4
8,3,1,0,0,1.4594,4
8,3,0,1,1,1.4868,3
8,3,0,1,0,1.9949,2
8,2,0,1,1,1.1309,3
8,1,1,0,1,1.1076,3
8,2,0,1,0,1.2346,3
8,1,0,1,1,1.1178,2
8,4,1,0,0,1.0936,3
8,6,0,0,1,0.85946,3
8,2,0,0,1,1.0913,3
8,1,0,1,1,0.99035,3
8,5,0,0,1,0.8303,4
8,1,0,1,1,1.2281,4
8,2,1,0,0,1.3095,3
8,5,0,1,0,1.0474,3
8,4,0,0,0,1.431,4
8,5,0,0,1,1.1889,3
8,1,1,0,0,0.98607,3
8,3,1,0,1,0.86815,4
8,1,1,0,1,1.1047,4
8,1,0,0,0,0.98749,4
8,1,1,0,0,0.93226,4
8,6,1,0,0,0.84122,4
8,5,0,1,1,0.85974,3
8,1,0,1,1,1.256,3
8,5,0,0,1,0.81701,3
8,5,0,1,1,0.74388,3
8,4,0,1,1,1.1727,3
8,5,0,0,1,0.69989,3
8,2,0,0,1,1.0371,3
8,6,0,0,1,0.69451,4
8,4,1,0,0,1.0331,4
8,6,1,0,0,2.007,4
8,1,1,0,0,1.0096,4
8,4,0,0,0,0.77582,4
8,5,0,1,1,0.60997,3
8,3,1,0,0,1.166,4
8,3,0,1,0,1.1572,4
8,1,1,0,0,0.706,4
8,5,0,1,1,0.82012,3
8,1,0,1,0,0.85304,4
8,4,0,1,0,0.84719,4
8,2,0,0,0,0.75148,4
8,6,1,0,1,0.7866,3
8,1,0,0,0,0.89217,4
8,6,1,0,1,0.83656,4
8,4,0,0,0,0.78989,3
8,3,1,0,0,0.62066,4
8,3,1,0,0,0.75631,4
8,4,1,0,0,1.1243,4
8,2,0,0,1,0.9168,3
8,6,0,1,1,1.3492,3
8,6,0,1,1,0.93554,3
8,4,0,0,1,1.0739,3
8,2,0,0,0,1.4845,4
8,1,1,0,0,0.79841,4
8,1,1,0,0,0.52526,4
8,1,0,0,1,0.59127,3
8,4,0,0,1,0.98259,3
8,3,0,0,0,0.68089,4
8,1,0,1,0,1.0059,4
8,2,1,0,0,0.6493,4
8,5,1,0,0,1.2424,4
8,4,0,1,1,0.97526,3
8,1,0,0,0,1.2888,4
8,2,0,1,0,1.2012,4
8,2,1,0,0,0.62179,4
8,1,0,1,0,0.66449,4
8,1,0,0,0,1.5225,4
8,5,0,0,1,0.9622,3
8,3,0,0,0,0.80614,3
8,1,1,0,0,0.63791,4
8,4,0,1,1,0.79367,4
8,2,0,1,0,0.61504,4
8,2,1,0,0,0.62605,4
8,1,1,0,0,0.71429,4
8,3,0,1,0,0.81879,4
8,1,1,0,0,0.70345,4
8,1,0,1,0,1.4591,4
8,1,0,0,0,0.70242,4
8,4,1,0,0,0.78023,4
8,2,0,0,1,1.0386,4
8,5,0,0,0,1.5649,4
8,2,0,1,1,1.5499,4
8,5,1,0,0,0.95799,4
8,6,0,0,0,0.65627,4
8,4,1,0,0,0.49833,4
8,2,0,1,0,0.45102,4
8,1,0,0,0,0.6628,4
8,5,1,0,1,0.76869,3
8,1,1,0,0,0.68877,4
8,1,1,0,0,0.7501,4
8,6,0,1,1,1.0403,3
8,3,0,0,1,1.0123,3
8,3,0,0,1,0.90757,3
8,4,0,0,1,0.81887,3
8,2,1,0,1,1.1091,3
8,2,0,0,1,1.3971,3
8,5,1,0,1,0.67442,3
8,3,0,0,1,0.71372,3
8,2,1,0,1,0.55073,3
8,6,1,0,1,0.60181,3
8,1,0,1,0,0.82062,3
8,4,0,0,1,0.57967,3
8,3,0,1,1,0.55359,3
8,5,0,0,1,0.77016,3
8,1,0,0,0,0.71685,4
8,3,0,0,0,0.76796,4
8,5,1,0,1,0.62202,4
8,6,0,0,1,0.80768,4
8,4,1,0,1,0.92965,4
8,5,1,0,1,0.5367,4
8,5,1,0,1,0.67636,4
8,1,0,0,0,0.8522,4
8,2,0,0,0,0.54181,4
8,4,1,0,1,0.6924,4
8,5,1,0,1,0.73677,4
8,5,1,0,1,0.55698,4
8,3,0,1,1,1.0035,4
8,4,1,0,1,0.64357,4
8,4,0,0,1,1.2554,4
8,4,1,0,0,1.0838,4
8,2,0,1,0,0.56994,4
8,6,0,1,1,0.7471,4
8,3,0,1,1,0.87762,4
8,4,1,0,0,0.88674,4
8,3,1,0,1,0.61597,4
8,4,0,0,1,0.85474,4
8,4,0,0,1,1.2018,4
8,1,0,0,0,0.54484,4
8,6,0,0,1,0.61775,4
8,1,0,1,0,0.74213,4
8,4,0,1,1,0.77268,4
8,4,1,0,1,0.5986,4
8,5,0,0,1,0.61143,4
8,1,0,0,0,0.56466,4
8,3,1,0,1,0.55377,4
8,6,0,1,1,0.65349,4
8,5,1,0,1,0.59627,4
8,1,1,0,0,0.518,4
8,4,0,0,1,0.48125,4
8,2,0,0,0,0.98717,4
8,5,1,0,1,0.51706,4
8,4,0,0,1,0.73133,4
8,1,1,0,0,0.56687,4
8,1,0,0,0,0.58417,4
8,4,0,1,1,0.55228,4
8,5,0,0,1,0.68481,4
8,6,0,1,1,0.76892,4
8,3,0,0,1,0.64312,4
8,6,1,0,1,0.57681,4
8,3,1,0,0,0.75134,4
8,4,0,0,1,0.57753,4
8,1,0,1,0,0.75024,4
8,3,1,0,0,0.89594,4
8,6,0,1,1,0.52203,4
8,2,1,0,0,0.53305,4
8,5,0,1,1,0.53901,4
8,3,0,1,1,0.71943,4
8,3,0,1,0,0.56745,4
8,2,0,0,0,0.61517,4
8,1,1,0,0,0.57518,4
8,6,0,0,1,0.56771,4
8,4,0,0,1,0.63557,4
8,3,0,1,1,0.48968,4
8,3,0,0,1,0.62221,4
8,2,1,0,0,0.68006,4
8,5,1,0,1,0.59187,4
8,4,0,0,1,0.55012,4
8,1,0,0,0,0.62506,4
8,1,1,0,0,0.54457,4
8,3,0,0,1,0.54303,4
8,6,1,0,1,0.54237,4
8,1,1,0,0,0.5837,4
8,4,0,0,1,0.98283,4
8,3,0,0,0,0.74668,4
8,6,1,0,1,0.66706,4
8,2,0,1,0,0.74959,4
8,4,0,0,1,1.2865,4
8,6,1,0,1,0.78427,4
8,6,0,0,1,0.56654,4
8,6,0,0,1,0.48693,4
8,1,0,1,0,0.60071,4
8,2,0,1,0,0.53237,4
8,2,1,0,0,0.46838,4
8,2,0,1,0,0.80348,4
8,1,0,1,0,0.55919,4
8,3,0,0,0,0.4923,4
8,1,0,1,0,0.97038,4
8,3,0,0,1,0.69061,4
8,4,0,0,0,0.48459,4
8,2,0,1,0,0.46256,4
8,4,0,1,0,0.49435,4
8,6,0,0,1,0.53632,4
8,3,1,0,1,0.69057,4
8,6,0,0,1,0.55278,4
8,5,0,0,1,0.45802,4
8,2,1,0,0,0.49251,4
8,3,0,0,0,0.59653,4
8,6,1,0,1,0.53145,4
8,6,1,0,1,0.59123,4
8,6,1,0,1,0.45711,4
8,3,0,1,0,0.72285,4
8,4,0,1,1,1.2504,4
8,3,1,0,0,0.7339,4
8,1,0,0,0,0.52722,4
8,3,1,0,1,0.5188,4
8,3,1,0,1,0.58897,4
8,2,0,1,0,0.50525,4
8,6,1,0,1,0.47804,4
8,3,0,0,1,0.63188,4
8,2,0,1,0,0.53126,4
8,1,0,0,0,0.38167,4
8,4,0,1,1,0.48948,4
8,5,0,1,0,0.43955,2
8,1,0,0,0,0.49672,4
8,6,0,0,1,0.53877,4
8,4,0,1,0,0.81978,4
8,3,1,0,0,0.56998,4
8,2,0,0,0,0.75421,4
8,1,0,1,0,0.60931,4
8,4,0,0,1,0.72491,4
8,1,0,1,0,0.64671,4
8,3,0,0,1,0.84634,4
8,5,1,0,1,0.59195,4
8,4,1,0,1,0.54582,4
8,6,1,0,1,0.46232,4
8,4,0,0,1,0.4101,4
8,2,1,0,0,0.42944,4
8,3,1,0,0,0.96053,4
8,6,1,0,1,0.65068,4
8,4,0,0,0,0.63762,4
8,5,1,0,1,0.59619,4
8,6,0,1,1,0.6234,4
8,5,0,0,1,1.3129,4
